Library Element,AIE_VARIANT,UUT_KERNEL,TT_DATA,TT_TWIDDLE,TP_POINT_SIZE,TP_CASC_LEN,TP_NUM_FRAMES,TP_FFT_NIFFT,TP_SHIFT,TP_API,TP_RND,TP_SAT,TP_SSR,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,DATA_MEMORY,PROGRAM_MEMORY
dft,AIE,dft,cint16,cint16,16,2,32,0,0,0,0,0,2,1,1,1,811,1630,361,1772,18,4,18108,1632 1748 1632 1748
dft,AIE,dft,cint16,cint16,16,1,4,0,0,0,0,0,1,1,1,1,484,405,157,509,6,1,3248,2198
dft,AIE,dft,cint16,cint16,16,2,4,0,0,0,0,0,1,1,1,1,474,566,110,727,10,2,4446,1712 1846
dft,AIE,dft,cint16,cint16,16,1,4,0,0,0,0,0,2,1,1,1,340,592,95,860,10,2,4960,1812 1812
dft,AIE,dft,cint16,cint16,16,2,4,0,0,0,0,0,2,1,1,1,383,719,81,987,18,4,7356,1632 1764 1632 1764
dft,AIE,dft,cint16,cint16,16,1,8,0,0,0,0,0,1,1,1,1,739,490,285,561,6,1,4272,2198
dft,AIE,dft,cint16,cint16,16,2,8,0,0,0,0,0,1,1,1,1,525,771,178,898,9,2,5470,1712 1846
dft,AIE,dft,cint16,cint16,16,1,8,0,0,0,0,0,2,1,1,1,432,805,157,1019,10,2,6496,1812 1812
dft,AIE,dft,cint16,cint16,16,2,8,0,0,0,0,0,2,1,1,1,389,1040,121,1322,18,4,8892,1632 1764 1632 1764
dft,AIE,dft,cint16,cint16,24,1,1,0,0,0,0,0,1,1,1,1,575,208,102,294,6,1,3888,2328
dft,AIE,dft,cint16,cint16,24,2,1,0,0,0,0,0,1,1,1,1,578,269,80,375,10,2,5150,1856 1842
dft,AIE,dft,cint16,cint16,24,1,1,0,0,0,0,0,2,1,1,1,491,250,79,389,9,2,6112,1970 1970
dft,AIE,dft,cint16,cint16,24,2,1,0,0,0,0,0,2,1,1,1,509,307,67,447,18,4,8636,1586 1702 1586 1702
dft,AIE,dft,cint16,cint16,24,1,16,0,0,0,0,0,1,1,1,1,2724,387,1197,401,6,1,9648,3298
dft,AIE,dft,cint16,cint16,24,2,16,0,0,0,0,0,1,1,1,1,1487,719,637,753,10,2,11870,2252 2342
dft,AIE,dft,cint16,cint16,24,1,16,0,0,0,0,0,2,1,1,1,1763,573,797,602,11,2,15712,2598 2598
dft,AIE,dft,cint16,cint16,24,2,16,0,0,0,0,0,2,1,1,1,1011,1015,442,1085,20,4,20156,1920 2022 1920 2022
dft,AIE,dft,cint16,cint16,24,1,2,0,0,0,0,0,1,1,1,1,673,274,175,342,6,1,4272,3298
dft,AIE,dft,cint16,cint16,24,2,2,0,0,0,0,0,1,1,1,1,533,384,124,483,10,2,5598,2252 2342
dft,AIE,dft,cint16,cint16,24,1,2,0,0,0,0,0,2,1,1,1,539,338,132,480,9,2,6752,2598 2598
dft,AIE,dft,cint16,cint16,24,2,2,0,0,0,0,0,2,1,1,1,423,484,92,652,18,4,9404,1920 2038 1920 2038
dft,AIE,dft,cint16,cint16,24,1,32,0,0,0,0,0,1,1,1,1,5219,398,2365,405,6,1,15792,3298
dft,AIE,dft,cint16,cint16,24,2,32,0,0,0,0,0,1,1,1,1,2664,771,1213,791,10,2,19038,2252 2342
dft,AIE,dft,cint16,cint16,24,1,32,0,0,0,0,0,2,1,1,1,3296,597,1565,613,12,2,25952,2598 2598
dft,AIE,dft,cint16,cint16,24,2,32,0,0,0,0,0,2,1,1,1,1767,1101,842,1140,20,4,32444,1920 2022 1920 2022
dft,AIE,dft,cint16,cint16,24,1,4,0,0,0,0,0,1,1,1,1,851,332,321,373,6,1,5040,3298
dft,AIE,dft,cint16,cint16,24,2,4,0,0,0,0,0,1,1,1,1,603,507,205,585,10,2,6494,2252 2342
dft,AIE,dft,cint16,cint16,24,1,4,0,0,0,0,0,2,1,1,1,611,457,221,542,12,2,8032,2598 2598
dft,AIE,dft,cint16,cint16,24,2,4,0,0,0,0,0,2,1,1,1,444,695,142,845,18,4,10940,1920 2038 1920 2038
dft,AIE,dft,cint16,cint16,24,1,8,0,0,0,0,0,1,1,1,1,1475,366,613,391,6,1,6576,3298
dft,AIE,dft,cint16,cint16,24,2,8,0,0,0,0,0,1,1,1,1,898,631,349,687,10,2,8286,2252 2342
dft,AIE,dft,cint16,cint16,24,1,8,0,0,0,0,0,2,1,1,1,995,528,413,581,12,2,10592,2598 2598
dft,AIE,dft,cint16,cint16,24,2,8,0,0,0,0,0,2,1,1,1,634,880,242,991,18,4,14012,1920 2038 1920 2038
dft,AIE,dft,cint16,cint16,32,1,1,0,0,0,0,0,1,1,1,1,651,198,160,250,6,1,5808,2278
dft,AIE,dft,cint16,cint16,32,2,1,0,0,0,0,0,1,1,1,1,703,285,108,370,9,2,7006,2112 2230
dft,AIE,dft,cint16,cint16,32,4,1,0,0,0,0,0,1,1,1,1,1059,340,85,470,18,4,9402,1682 1704 1704 1798
dft,AIE,dft,cint16,cint16,32,1,1,0,0,0,0,0,2,1,1,1,441,299,93,430,9,2,7264,1824 1824
dft,AIE,dft,cint16,cint16,32,2,1,0,0,0,0,0,2,1,1,1,554,376,75,533,18,4,9660,1682 1798 1682 1798
dft,AIE,dft,cint16,cint16,32,4,1,0,0,0,0,0,2,1,1,1,816,444,57,701,34,8,14452,1490 1512 1512 1606 1490 1512 1512 1606
dft,AIE,dft,cint16,cint16,32,1,1,0,0,0,0,0,4,1,1,1,337,385,61,655,20,4,10176,1782 1782 1782 1782
dft,AIE,dft,cint16,cint16,32,2,1,0,0,0,0,0,4,1,1,1,535,444,53,754,38,8,14968,1482 1614 1614 1482 1482 1614 1614 1482
dft,AIE,dft,cint16,cint16,32,4,1,0,0,0,0,0,4,1,1,1,776,581,44,909,69,16,24552,1514 1384 1420 1420 1420 1420 1384 1514 1384 1514 1420 1420 1420 1420 1514 1384
dft,AIE,dft,cint16,cint16,32,1,16,0,0,0,0,0,1,1,1,1,5338,270,2329,274,6,1,13488,2324
dft,AIE,dft,cint16,cint16,32,2,16,0,0,0,0,0,1,1,1,1,3363,441,1419,451,9,2,14686,2154 2260
dft,AIE,dft,cint16,cint16,32,4,16,0,0,0,0,0,1,1,1,1,1538,1000,609,1050,17,4,17082,2098 2162 2162 2230
dft,AIE,dft,cint16,cint16,32,1,16,0,0,0,0,0,2,1,1,1,2760,493,1255,509,11,2,18784,1860 1860
dft,AIE,dft,cint16,cint16,32,2,16,0,0,0,0,0,2,1,1,1,1325,1066,570,1122,20,4,21180,2112 2214 2112 2214
dft,AIE,dft,cint16,cint16,32,4,16,0,0,0,0,0,2,1,1,1,880,1747,336,1904,34,8,25972,1712 1744 1744 1846 1712 1744 1744 1846
dft,AIE,dft,cint16,cint16,32,1,16,0,0,0,0,0,4,1,1,1,1104,1055,563,1138,19,4,29376,2212 2212 2212 2212
dft,AIE,dft,cint16,cint16,32,2,16,0,0,0,0,0,4,1,1,1,747,1777,328,1951,38,8,34168,1728 1844 1844 1728 1728 1844 1844 1728
dft,AIE,dft,cint16,cint16,32,4,16,0,0,0,0,0,4,1,1,1,581,2694,208,3076,72,16,43752,1632 1764 1552 1552 1552 1552 1764 1632 1764 1632 1552 1552 1552 1552 1632 1764
dft,AIE,dft,cint16,cint16,32,1,2,0,0,0,0,0,1,1,1,1,857,226,313,255,6,1,6320,2324
dft,AIE,dft,cint16,cint16,32,2,2,0,0,0,0,0,1,1,1,1,777,344,201,398,9,2,7518,2154 2260
dft,AIE,dft,cint16,cint16,32,4,2,0,0,0,0,0,1,1,1,1,867,492,131,610,18,4,9914,2098 2162 2162 2246
dft,AIE,dft,cint16,cint16,32,1,2,0,0,0,0,0,2,1,1,1,538,367,177,451,10,2,8032,1860 1860
dft,AIE,dft,cint16,cint16,32,2,2,0,0,0,0,0,2,1,1,1,480,571,108,740,18,4,10428,2112 2230 2112 2230
dft,AIE,dft,cint16,cint16,32,4,2,0,0,0,0,0,2,1,1,1,595,727,78,1025,36,8,15220,1712 1744 1744 1846 1712 1744 1744 1846
dft,AIE,dft,cint16,cint16,32,1,2,0,0,0,0,0,4,1,1,1,338,598,93,860,21,4,11456,2212 2212 2212 2212
dft,AIE,dft,cint16,cint16,32,2,2,0,0,0,0,0,4,1,1,1,389,735,76,1052,39,8,16248,1728 1844 1844 1728 1728 1844 1844 1728
dft,AIE,dft,cint16,cint16,32,4,2,0,0,0,0,0,4,1,1,1,542,842,59,1355,69,16,25832,1536 1644 1552 1552 1552 1552 1644 1536 1536 1644 1552 1552 1552 1552 1644 1536
dft,AIE,dft,cint16,cint16,32,1,32,0,0,0,0,0,1,1,1,1,10457,273,4633,276,6,1,21680,2324
dft,AIE,dft,cint16,cint16,32,2,32,0,0,0,0,0,1,1,1,1,6497,450,2811,455,10,2,22878,2154 2260
dft,AIE,dft,cint16,cint16,32,4,32,0,0,0,0,0,1,1,1,1,2664,1110,1121,1141,17,4,25274,2098 2162 2162 2246
dft,AIE,dft,cint16,cint16,32,1,32,0,0,0,0,0,2,1,1,1,5581,489,2646,483,11,2,31072,1860 1860
dft,AIE,dft,cint16,cint16,32,2,32,0,0,0,0,0,2,1,1,1,2387,1133,1098,1165,20,4,33468,2112 2214 2112 2214
dft,AIE,dft,cint16,cint16,32,4,32,0,0,0,0,0,2,1,1,1,1430,2003,608,2105,36,8,38260,1712 1744 1744 1846 1712 1744 1744 1846
dft,AIE,dft,cint16,cint16,32,1,32,0,0,0,0,0,4,1,1,1,1989,1113,1101,1162,23,4,49856,2212 2212 2212 2212
dft,AIE,dft,cint16,cint16,32,2,32,0,0,0,0,0,4,1,1,1,1290,1969,664,2022,36,8,54648,1728 1844 1844 1728 1728 1844 1844 1728
dft,AIE,dft,cint16,cint16,32,4,32,0,0,0,0,0,4,1,1,1,894,3093,384,3333,72,16,64232,1632 1552 1748 1552 1552 1748 1552 1632 1632 1748 1552 1552 1552 1552 1748 1632
dft,AIE,dft,cint16,cint16,32,1,4,0,0,0,0,0,1,1,1,1,1498,249,601,266,6,1,7344,2324
dft,AIE,dft,cint16,cint16,32,2,4,0,0,0,0,0,1,1,1,1,1011,393,375,426,9,2,8542,2154 2260
dft,AIE,dft,cint16,cint16,32,4,4,0,0,0,0,0,1,1,1,1,872,627,225,711,17,4,10938,2098 2162 2162 2246
dft,AIE,dft,cint16,cint16,32,1,4,0,0,0,0,0,2,1,1,1,865,421,336,483,10,2,9568,1860 1860
dft,AIE,dft,cint16,cint16,32,2,4,0,0,0,0,0,2,1,1,1,528,775,175,914,18,4,11964,2112 2230 2112 2230
dft,AIE,dft,cint16,cint16,32,4,4,0,0,0,0,0,2,1,1,1,555,1040,123,1300,36,8,16756,1712 1744 1744 1846 1712 1744 1744 1846
dft,AIE,dft,cint16,cint16,32,1,4,0,0,0,0,0,4,1,1,1,442,800,159,1006,20,4,14016,2212 2212 2212 2212
dft,AIE,dft,cint16,cint16,32,2,4,0,0,0,0,0,4,1,1,1,383,1113,112,1428,38,8,18808,1728 1844 1844 1728 1728 1844 1844 1728
dft,AIE,dft,cint16,cint16,32,4,4,0,0,0,0,0,4,1,1,1,499,1422,80,2000,71,16,28392,1632 1764 1552 1552 1552 1552 1764 1632 1632 1764 1552 1552 1552 1552 1764 1632
dft,AIE,dft,cint16,cint16,32,1,8,0,0,0,0,0,1,1,1,1,2777,262,1177,271,6,1,9392,2324
dft,AIE,dft,cint16,cint16,32,2,8,0,0,0,0,0,1,1,1,1,1795,424,723,442,9,2,10590,2154 2260
dft,AIE,dft,cint16,cint16,32,4,8,0,0,0,0,0,1,1,1,1,975,833,353,906,17,4,12986,2098 2162 2162 2246
dft,AIE,dft,cint16,cint16,32,1,8,0,0,0,0,0,2,1,1,1,1487,470,639,500,11,2,12640,1860 1860
dft,AIE,dft,cint16,cint16,32,2,8,0,0,0,0,0,2,1,1,1,793,951,306,1045,20,4,15036,2112 2230 2112 2230
dft,AIE,dft,cint16,cint16,32,4,8,0,0,0,0,0,2,1,1,1,605,1391,200,1600,34,8,19828,1712 1744 1744 1846 1712 1744 1744 1846
dft,AIE,dft,cint16,cint16,32,1,8,0,0,0,0,0,4,1,1,1,663,958,293,1092,20,4,19136,2212 2212 2212 2212
dft,AIE,dft,cint16,cint16,32,2,8,0,0,0,0,0,4,1,1,1,501,1479,185,1729,38,8,23928,1728 1844 1844 1728 1728 1844 1844 1728
dft,AIE,dft,cint16,cint16,32,4,8,0,0,0,0,0,4,1,1,1,422,2098,121,2644,69,16,33512,1632 1764 1552 1552 1552 1552 1764 1632 1632 1764 1552 1552 1552 1552 1764 1632
dft,AIE,dft,cint16,cint16,40,1,1,0,0,0,0,0,1,1,1,1,868,181,232,215,6,1,8240,2778
dft,AIE,dft,cint16,cint16,40,2,1,0,0,0,0,0,1,1,1,1,778,275,150,333,9,2,9502,2580 2680
dft,AIE,dft,cint16,cint16,40,4,1,0,0,0,0,0,1,1,1,1,848,314,129,387,17,4,12026,2126 1972 1972 2072
dft,AIE,dft,cint16,cint16,40,1,1,0,0,0,0,0,2,1,1,1,640,239,159,331,10,2,11104,2316 2316
dft,AIE,dft,cint16,cint16,40,2,1,0,0,0,0,0,2,1,1,1,638,341,115,434,18,4,13628,2382 2186 2382 2186
dft,AIE,dft,cint16,cint16,40,4,1,0,0,0,0,0,2,1,1,1,662,444,80,641,36,8,18676,1710 1674 1674 1770 1710 1674 1674 1770
dft,AIE,dft,cint16,cint16,40,1,1,0,0,0,0,0,4,1,1,1,479,330,109,458,21,4,16832,1824 1824 1824 1824
dft,AIE,dft,cint16,cint16,40,2,1,0,0,0,0,0,4,1,1,1,508,439,83,602,38,8,21880,1898 1782 1782 1898 1782 1898 1898 1782
dft,AIE,dft,cint16,cint16,40,4,1,0,0,0,0,0,4,1,1,1,626,533,62,806,70,16,31976,1538 1654 1560 1560 1560 1560 1654 1538 1538 1654 1560 1560 1560 1560 1654 1538
dft,AIE,dft,cint16,cint16,40,1,16,0,0,0,0,0,1,1,1,1,8078,224,3514,227,6,1,17840,2830
dft,AIE,dft,cint16,cint16,40,2,16,0,0,0,0,0,1,1,1,1,4802,383,2052,389,10,2,20062,2632 2738
dft,AIE,dft,cint16,cint16,40,4,16,0,0,0,0,0,1,1,1,1,2938,639,1222,654,17,4,24506,2600 2008 2008 2098
dft,AIE,dft,cint16,cint16,40,1,16,0,0,0,0,0,2,1,1,1,5070,346,2259,354,9,2,26464,2382 2382
dft,AIE,dft,cint16,cint16,40,2,16,0,0,0,0,0,2,1,1,1,2350,748,1037,771,20,4,30908,2918 2978 2918 2978
dft,AIE,dft,cint16,cint16,40,4,16,0,0,0,0,0,2,1,1,1,1347,1350,561,1426,36,8,39796,2110 2100 2100 2184 2110 2100 2100 2184
dft,AIE,dft,cint16,cint16,40,1,16,0,0,0,0,0,4,1,1,1,3276,514,1513,528,22,4,43712,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,40,2,16,0,0,0,0,0,4,1,1,1,1533,1099,698,1146,38,8,52600,2320 2422 2422 2320 2320 2422 2422 2320
dft,AIE,dft,cint16,cint16,40,4,16,0,0,0,0,0,4,1,1,1,937,1865,419,2010,66,16,70376,1926 1824 1840 1840 1840 1840 1824 1926 1824 1926 1840 1840 1840 1840 1926 1824
dft,AIE,dft,cint16,cint16,40,1,2,0,0,0,0,0,1,1,1,1,1201,198,462,216,6,1,8880,2830
dft,AIE,dft,cint16,cint16,40,2,2,0,0,0,0,0,1,1,1,1,1055,312,288,347,9,2,10206,2632 2738
dft,AIE,dft,cint16,cint16,40,4,2,0,0,0,0,0,1,1,1,1,778,459,186,537,17,4,12858,2600 2008 2008 2098
dft,AIE,dft,cint16,cint16,40,1,2,0,0,0,0,0,2,1,1,1,820,296,299,337,10,2,12128,2382 2382
dft,AIE,dft,cint16,cint16,40,2,2,0,0,0,0,0,2,1,1,1,704,467,183,546,18,4,14780,2918 2994 2918 2994
dft,AIE,dft,cint16,cint16,40,4,2,0,0,0,0,0,2,1,1,1,550,714,110,909,36,8,20084,2110 2100 2100 2184 2110 2100 2100 2184
dft,AIE,dft,cint16,cint16,40,1,2,0,0,0,0,0,4,1,1,1,600,396,211,473,22,4,18624,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,40,2,2,0,0,0,0,0,4,1,1,1,519,640,124,806,38,8,23928,2422 2320 2320 2422 2320 2422 2422 2320
dft,AIE,dft,cint16,cint16,40,4,2,0,0,0,0,0,4,1,1,1,520,869,86,1162,71,16,34536,1824 1942 1840 1840 1840 1840 1942 1824 1824 1840 1942 1840 1840 1942 1840 1824
dft,AIE,dft,cint16,cint16,40,1,32,0,0,0,0,0,1,1,1,1,15937,227,7002,228,6,1,28080,2830
dft,AIE,dft,cint16,cint16,40,2,32,0,0,0,0,0,1,1,1,1,9333,390,4068,393,10,2,31326,2632 2738
dft,AIE,dft,cint16,cint16,40,4,32,0,0,0,0,0,1,1,1,1,5574,656,2406,665,18,4,37818,2600 2008 2008 2098
dft,AIE,dft,cint16,cint16,40,1,32,0,0,0,0,0,2,1,1,1,9926,351,4488,356,10,2,42848,2382 2382
dft,AIE,dft,cint16,cint16,40,2,32,0,0,0,0,0,2,1,1,1,4382,782,2013,794,20,4,49340,2918 2978 2918 2978
dft,AIE,dft,cint16,cint16,40,4,32,0,0,0,0,0,2,1,1,1,2295,1493,1041,1536,36,8,62324,2110 2100 2100 2184 2110 2100 2100 2184
dft,AIE,dft,cint16,cint16,40,1,32,0,0,0,0,0,4,1,1,1,6501,507,3071,533,23,4,72384,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,40,2,32,0,0,0,0,0,4,1,1,1,2800,1155,1354,1181,39,8,85368,2320 2422 2422 2320 2320 2422 2422 2320
dft,AIE,dft,cint16,cint16,40,4,32,0,0,0,0,0,4,1,1,1,1532,2091,734,2179,71,16,111336,1824 1926 1840 1840 1840 1840 1926 1824 1824 1840 1926 1840 1840 1926 1840 1824
dft,AIE,dft,cint16,cint16,40,1,4,0,0,0,0,0,1,1,1,1,2184,212,898,222,6,1,10160,2830
dft,AIE,dft,cint16,cint16,40,2,4,0,0,0,0,0,1,1,1,1,1403,347,541,369,9,2,11614,2632 2738
dft,AIE,dft,cint16,cint16,40,4,4,0,0,0,0,0,1,1,1,1,960,549,334,598,17,4,14522,2600 2008 2008 2098
dft,AIE,dft,cint16,cint16,40,1,4,0,0,0,0,0,2,1,1,1,1430,321,580,353,10,2,14176,2382 2382
dft,AIE,dft,cint16,cint16,40,2,4,0,0,0,0,0,2,1,1,1,826,594,306,653,18,4,17084,2918 2994 2918 2994
dft,AIE,dft,cint16,cint16,40,4,4,0,0,0,0,0,2,1,1,1,621,893,194,1030,36,8,22900,2110 2100 2100 2184 2110 2100 2100 2184
dft,AIE,dft,cint16,cint16,40,1,4,0,0,0,0,0,4,1,1,1,982,457,428,503,22,4,22208,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,40,2,4,0,0,0,0,0,4,1,1,1,578,842,207,966,38,8,28024,2320 2422 2422 2320 2320 2422 2422 2320
dft,AIE,dft,cint16,cint16,40,4,4,0,0,0,0,0,4,1,1,1,472,1194,137,1459,71,16,39656,1942 1824 1840 1840 1840 1840 1824 1942 1824 1840 1942 1840 1840 1942 1840 1824
dft,AIE,dft,cint16,cint16,40,1,8,0,0,0,0,0,1,1,1,1,4149,220,1770,225,6,1,12720,2830
dft,AIE,dft,cint16,cint16,40,2,8,0,0,0,0,0,1,1,1,1,2536,371,1044,383,10,2,14430,2632 2738
dft,AIE,dft,cint16,cint16,40,4,8,0,0,0,0,0,1,1,1,1,1619,606,630,634,17,4,17850,2600 2008 2008 2098
dft,AIE,dft,cint16,cint16,40,1,8,0,0,0,0,0,2,1,1,1,2555,348,1106,361,12,2,18272,2382 2382
dft,AIE,dft,cint16,cint16,40,2,8,0,0,0,0,0,2,1,1,1,1333,689,549,728,20,4,21692,2918 2994 2918 2994
dft,AIE,dft,cint16,cint16,40,4,8,0,0,0,0,0,2,1,1,1,874,1134,321,1246,36,8,28532,2110 2100 2100 2184 2110 2100 2100 2184
dft,AIE,dft,cint16,cint16,40,1,8,0,0,0,0,0,4,1,1,1,1747,493,769,520,22,4,29376,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,40,2,8,0,0,0,0,0,4,1,1,1,908,1000,370,1081,38,8,36216,2422 2320 2320 2422 2320 2422 2422 2320
dft,AIE,dft,cint16,cint16,40,4,8,0,0,0,0,0,4,1,1,1,674,1447,248,1612,69,16,49896,1824 1942 1840 1840 1840 1840 1942 1824 1824 1942 1840 1840 1840 1840 1942 1824
dft,AIE,dft,cint16,cint16,48,1,1,0,0,0,0,0,1,1,1,1,1233,152,350,171,7,1,11184,1860
dft,AIE,dft,cint16,cint16,48,2,1,0,0,0,0,0,1,1,1,1,919,271,191,314,9,2,12382,2512 2614
dft,AIE,dft,cint16,cint16,48,4,1,0,0,0,0,0,1,1,1,1,799,406,117,512,18,4,14906,1920 1936 1936 2038
dft,AIE,dft,cint16,cint16,48,1,1,0,0,0,0,0,2,1,1,1,673,274,175,342,11,2,12768,2416 2416
dft,AIE,dft,cint16,cint16,48,2,1,0,0,0,0,0,2,1,1,1,728,360,135,444,18,4,15164,2662 2330 2662 2330
dft,AIE,dft,cint16,cint16,48,4,1,0,0,0,0,0,2,1,1,1,715,500,88,697,34,8,20212,1856 1746 1746 1842 1856 1746 1746 1842
dft,AIE,dft,cint16,cint16,48,1,1,0,0,0,0,0,4,1,1,1,517,358,125,480,23,4,19136,1824 1824 1824 1824
dft,AIE,dft,cint16,cint16,48,2,1,0,0,0,0,0,4,1,1,1,545,489,91,659,38,8,23928,1994 1878 1878 1994 1878 1994 1994 1878
dft,AIE,dft,cint16,cint16,48,4,1,0,0,0,0,0,4,1,1,1,585,607,66,909,71,16,34024,1586 1608 1702 1608 1608 1702 1608 1586 1586 1702 1608 1608 1608 1608 1702 1586
dft,AIE,dft,cint16,cint16,48,1,16,0,0,0,0,0,1,1,1,1,12464,176,5384,178,7,1,22704,1896
dft,AIE,dft,cint16,cint16,48,2,16,0,0,0,0,0,1,1,1,1,6384,349,2717,353,10,2,23902,2574 2676
dft,AIE,dft,cint16,cint16,48,4,16,0,0,0,0,0,1,1,1,1,3759,601,1565,613,17,4,28346,1962 1994 1994 2084
dft,AIE,dft,cint16,cint16,48,1,16,0,0,0,0,0,2,1,1,1,5710,367,2570,373,12,2,30048,2482 2482
dft,AIE,dft,cint16,cint16,48,2,16,0,0,0,0,0,2,1,1,1,2824,759,1233,778,20,4,32444,3206 3282 3206 3282
dft,AIE,dft,cint16,cint16,48,4,16,0,0,0,0,0,2,1,1,1,1611,1378,664,1445,36,8,41332,2252 2258 2258 2342 2252 2258 2258 2342
dft,AIE,dft,cint16,cint16,48,1,16,0,0,0,0,0,4,1,1,1,3788,530,1769,542,24,4,49856,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,48,2,16,0,0,0,0,0,4,1,1,1,1847,1121,827,1160,39,8,54648,2512 2614 2614 2512 2512 2614 2614 2512
dft,AIE,dft,cint16,cint16,48,4,16,0,0,0,0,0,4,1,1,1,1104,1949,484,2077,66,16,72424,2022 1920 1936 1936 1936 1936 1920 2022 1920 2022 1936 1936 1936 1936 2022 1920
dft,AIE,dft,cint16,cint16,48,1,2,0,0,0,0,0,1,1,1,1,1746,162,694,172,7,1,11952,1896
dft,AIE,dft,cint16,cint16,48,2,2,0,0,0,0,0,1,1,1,1,1284,303,365,328,9,2,13150,2574 2676
dft,AIE,dft,cint16,cint16,48,4,2,0,0,0,0,0,1,1,1,1,888,477,221,542,18,4,15802,1962 1994 1994 2084
dft,AIE,dft,cint16,cint16,48,1,2,0,0,0,0,0,2,1,1,1,909,311,344,348,11,2,13920,2482 2482
dft,AIE,dft,cint16,cint16,48,2,2,0,0,0,0,0,2,1,1,1,800,497,211,568,18,4,16316,3206 3298 3206 3298
dft,AIE,dft,cint16,cint16,48,4,2,0,0,0,0,0,2,1,1,1,609,774,125,967,36,8,21620,2252 2258 2258 2342 2252 2258 2258 2342
dft,AIE,dft,cint16,cint16,48,1,2,0,0,0,0,0,4,1,1,1,668,419,259,493,22,4,21184,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,48,2,2,0,0,0,0,0,4,1,1,1,576,695,140,857,38,8,25976,2614 2512 2512 2614 2512 2614 2614 2512
dft,AIE,dft,cint16,cint16,48,4,2,0,0,0,0,0,4,1,1,1,558,979,92,1304,70,16,36584,1920 2038 1936 1936 1936 1936 2038 1920 1920 2038 1936 1936 1936 1936 2038 1920
dft,AIE,dft,cint16,cint16,48,1,32,0,0,0,0,0,1,1,1,1,24710,178,10744,178,7,1,34992,1896
dft,AIE,dft,cint16,cint16,48,2,32,0,0,0,0,0,1,1,1,1,12532,353,5405,355,10,2,36190,2574 2676
dft,AIE,dft,cint16,cint16,48,4,32,0,0,0,0,0,1,1,1,1,7240,613,3101,619,18,4,42682,1962 1994 1994 2084
dft,AIE,dft,cint16,cint16,48,1,32,0,0,0,0,0,2,1,1,1,11198,372,5114,375,11,2,48480,2482 2482
dft,AIE,dft,cint16,cint16,48,2,32,0,0,0,0,0,2,1,1,1,5323,789,2401,799,20,4,50876,3206 3282 3206 3282
dft,AIE,dft,cint16,cint16,48,4,32,0,0,0,0,0,2,1,1,1,2789,1508,1240,1548,34,8,63860,2252 2258 2258 2342 2252 2258 2258 2342
dft,AIE,dft,cint16,cint16,48,1,32,0,0,0,0,0,4,1,1,1,7575,533,3590,546,19,4,82624,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,48,2,32,0,0,0,0,0,4,1,1,1,3432,1166,1617,1189,37,8,87416,2614 2512 2512 2614 2512 2614 2614 2512
dft,AIE,dft,cint16,cint16,48,4,32,0,0,0,0,0,4,1,1,1,1859,2151,966,1987,70,16,113384,1920 2022 1936 1936 1936 1936 2022 1920 1920 2022 1936 1936 1936 1936 2022 1920
dft,AIE,dft,cint16,cint16,48,1,4,0,0,0,0,0,1,1,1,1,3277,170,1364,175,7,1,13488,1896
dft,AIE,dft,cint16,cint16,48,2,4,0,0,0,0,0,1,1,1,1,1773,327,702,341,9,2,14686,2574 2676
dft,AIE,dft,cint16,cint16,48,4,4,0,0,0,0,0,1,1,1,1,1148,540,413,581,17,4,17594,1962 1994 1994 2084
dft,AIE,dft,cint16,cint16,48,1,4,0,0,0,0,0,2,1,1,1,1595,340,663,361,11,2,16224,2482 2482
dft,AIE,dft,cint16,cint16,48,2,4,0,0,0,0,0,2,1,1,1,957,617,358,670,18,4,18620,3206 3298 3206 3298
dft,AIE,dft,cint16,cint16,48,4,4,0,0,0,0,0,2,1,1,1,708,945,223,1076,34,8,24436,2252 2258 2258 2342 2252 2258 2258 2342
dft,AIE,dft,cint16,cint16,48,1,4,0,0,0,0,0,4,1,1,1,1124,474,498,516,22,4,25280,1876 1876 1876 1876
dft,AIE,dft,cint16,cint16,48,2,4,0,0,0,0,0,4,1,1,1,662,893,238,1008,39,8,30072,2512 2614 2614 2512 2512 2614 2614 2512
dft,AIE,dft,cint16,cint16,48,4,4,0,0,0,0,0,4,1,1,1,520,1297,153,1568,71,16,41704,2038 1920 1936 1936 1936 1936 1920 2038 1920 1936 2038 1936 1936 2038 1936 1920
dft,AIE,dft,cint16,cint16,48,1,8,0,0,0,0,0,1,1,1,1,6339,174,2704,177,7,1,16560,1896
dft,AIE,dft,cint16,cint16,48,2,8,0,0,0,0,0,1,1,1,1,3329,341,1379,348,9,2,17758,2574 2676
dft,AIE,dft,cint16,cint16,48,4,8,0,0,0,0,0,1,1,1,1,2018,580,797,602,17,4,21178,1962 1994 1994 2084
