Test Name,UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DIM_SIZE,NUM_FRAMES,GRID_DIM,CASC_LEN,DIAG_INV,NITER,COMPILE,SIM,FUNC,Latency,Throughput,cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
test_869_aie22_hw_qor,cholesky,22,float,32,4,1,3,0,16,1,1,1,504728,49,86521,99,25,3,3,5,145433,4418 4482 4450
test_870_aie2_hw_qor,cholesky,2,float,432,2,6,1,1,16,default,default,default,,,,,,,,,,
test_871_aie1_hw_qor,cholesky,1,cfloat,8,9,2,3,0,16,1,1,1,11232,244,2170,681,40,9,9,13,68931,2150 1904 2150 1928 1840 2170 2108 1826 1826
test_872_aie1_hw_qor,cholesky,1,cfloat,8,4,2,6,1,16,1,1,1,5683,365,632,691,68,14,14,24,81542,1904 1942 2130 2094 1888 1982 2138 2060 1826 1826 1826 1810 1712 1732
test_873_aie2_hw_qor,cholesky,2,float,104,1,1,2,1,16,1,1,1,1304661,21,372162,36,24,2,2,5,140462,8976 9008
test_874_aie2_hw_qor,cholesky,2,cfloat,24,14,3,4,0,16,1,1,1,1299381,34,196307,122,106,21,21,31,484278,2816 2880 2432 2432 2576 8544 8464 8560 9968 8032 2560 2816 2544 2880 2320 2784 2320 4208 2576 9744 2320
test_875_aie2_hw_qor,cholesky,2,float,24,2,1,1,1,16,1,1,1,169681,20,71056,20,7,1,1,2,23127,9024
test_876_aie2_hw_qor,cholesky,2,float,312,1,3,4,0,16,default,default,default,,,,,,,,,,
test_877_aie22_hw_qor,cholesky,22,float,32,5,1,2,0,16,1,1,1,575825,40,134337,85,24,2,2,5,132454,4418 4450
test_878_aie22_hw_qor,cholesky,22,float,96,58,6,2,0,16,default,default,default,,,,,,,,,,
test_879_aie1_hw_qor,cholesky,1,float,40,36,5,9,0,16,1,1,1,336800,6627,27461,7201,706,102,102,262,2716506,2158 2126 2158 2468 2142 2142 2158 2142 2126 1998 1998 2046 2046 2046 2030 1998 2236 2030 2002 2126 2126 2158 2112 2142 2158 2142 2126 1986 2126 2126 2158 2096 2142 2158 2142 2126 1968 1952 2046 2030 2030 2046 1998 2046 2046 1986 1996 2158 2158 2126 2126 1954 2002 1996 2002 2158 2158 2126 2158 2002 1996 2158 2158 2126 2158 1954 1954 2002 2064 2080 1976 2048 2080 1976 2046 2046 1968 1998 2010 2114 2046 1954 2016 2032 1976 2162 2064 2176 2032 2228 1976 2182 2002 2014 2014 2014 2172 2014 2014 2014 2014 1966
test_880_aie1_hw_qor,cholesky,1,float,384,1,6,9,1,16,default,default,default,,,,,,,,,,
test_881_aie22_hw_qor,cholesky,22,float,48,1,1,4,1,16,1,1,1,262850,64,37545,114,32,4,4,8,111820,4868 5154 5170 4994
test_882_aie2_hw_qor,cholesky,2,float,80,36,5,5,1,16,default,default,default,,,,,,,,,,
test_883_aie22_hw_qor,cholesky,22,cfloat,48,1,2,5,1,16,1,1,1,685611,24,73462,66,71,15,15,19,239359,4688 4920 5616 5620 5616 4996 4568 5442 4568 5602 4568 5586 4992 4568 8642
test_884_aie2_hw_qor,cholesky,2,cfloat,28,8,1,1,1,16,1,1,1,1083150,11,670619,11,17,1,1,3,105304,8704
test_885_aie2_hw_qor,cholesky,2,float,8,23,1,2,0,16,1,1,1,455435,15,122312,15,12,2,2,4,44462,7696 7792
test_886_aie1_hw_qor,cholesky,1,float,88,1,1,3,1,16,1,1,1,238314,100,54085,226,21,3,3,7,138451,3188 2912 2924
test_887_aie1_hw_qor,cholesky,1,cfloat,84,3,3,2,1,16,1,1,1,370960,103,127603,237,80,12,12,20,397700,2764 2692 2712 2760 2692 2712 2108 3236 3040 2426 3040 2074
test_888_aie1_hw_qor,cholesky,1,float,48,44,6,5,1,16,1,1,1,424192,1395,53197,10491,622,88,88,242,2927080,1922 1946 2088 2046 1998 1996 2178 1946 2126 2136 1954 2158 2424 2126 2158 2148 2148 2440 1930 1930 2120 1922 2136 1922 2132 2440 2158 2126 2126 2158 2440 2148 1996 2046 2046 2418 1998 2132 2158 2158 2450 2126 2084 2126 2158 2450 2142 2158 2158 2116 2450 2126 2252 2030 2030 1998 2030 2158 2126 2158 2452 2158 2158 2142 2436 2158 2142 2268 1998 2046 2046 2030 2158 2158 2468 2158 2142 2172 2014 2014 2014 2014 1938 1920 1962 1946 2136 1970
test_889_aie1_hw_qor,cholesky,1,cfloat,4,2,1,4,1,16,1,1,1,1053,189,170,253,21,4,4,7,20804,1776 1670 1696 1748
test_890_aie1_hw_qor,cholesky,1,cfloat,320,1,5,2,1,16,default,default,default,,,,,,,,,,
test_891_aie2_hw_qor,cholesky,2,float,168,5,3,2,1,16,default,default,default,,,,,,,,,,
test_892_aie22_hw_qor,cholesky,22,cfloat,72,4,3,2,0,16,1,1,1,3681251,17,841291,17,132,12,12,25,721680,5510 5454 5492 5506 4780 8930 5506 4924 5454 9064 4684 8690
test_893_aie1_hw_qor,cholesky,1,cfloat,40,32,5,10,1,16,default,default,default,,,,,,,,,,
test_894_aie1_hw_qor,cholesky,1,cfloat,104,1,2,1,1,16,default,default,default,,,,,,,,,,
test_895_aie22_hw_qor,cholesky,22,float,16,27,1,4,0,16,1,1,1,1249040,46,157291,151,52,4,4,10,295116,3216 3450 3320 3464
test_896_aie1_hw_qor,cholesky,1,cfloat,140,1,5,7,1,16,1,1,1,523045,309,47441,2324,442,86,86,186,1694386,3072 2130 2130 2114 2098 2498 2466 2466 3326 2498 2482 2498 2146 2146 3070 2162 2114 2162 2114 2466 2466 2798 3508 2482 2498 2466 2466 2498 2498 2798 3508 2482 2498 2798 2932 2466 3508 2466 2482 2798 2964 2466 2466 3492 2466 2754 2932 2494 2964 2754 2494 2932 2964 2840 3284 2162 2146 2162 2162 2162 2798 2964 2498 2466 2466 3476 2754 2980 2494 2932 2162 2824 2162 3060 2114 3276 2804 2094 3044 3060 2754 2932 2980 2494 2130 2130
test_897_aie2_hw_qor,cholesky,2,cfloat,76,1,1,2,0,16,1,1,1,1898004,7,505131,16,24,2,2,5,150064,8880 8848
test_898_aie2_hw_qor,cholesky,2,cfloat,200,4,5,4,1,16,default,default,default,,,,,,,,,,
test_899_aie22_hw_qor,cholesky,22,cfloat,80,2,2,2,0,16,1,1,1,3280148,12,781061,13,88,6,6,15,491878,5494 5526 5458 5508 4670 8690
test_900_aie2_hw_qor,cholesky,2,cfloat,440,1,5,7,0,16,default,default,default,,,,,,,,,,
test_901_aie22_hw_qor,cholesky,22,cfloat,24,24,3,7,1,16,1,1,1,3301226,39,245999,249,257,36,36,74,1249006,7402 4660 4116 4584 4298 4496 4298 4506 4116 4460 4116 4500 4440 4206 4116 4298 4206 4072 4072 4580 4138 4496 4598 4138 4506 4138 4500 4440 4114 4460 4114 4444 4642 4654 4432 4672
test_902_aie2_hw_qor,cholesky,2,cfloat,8,3,2,6,1,16,1,1,1,81852,21,8243,21,71,14,14,22,77040,7856 7824 1808 2064 1808 1936 1808 2016 1808 1984 8016 7952 7904 7888
test_903_aie2_hw_qor,cholesky,2,cfloat,208,3,4,3,1,16,default,default,default,,,,,,,,,,
test_904_aie22_hw_qor,cholesky,22,cfloat,32,12,2,9,0,16,1,1,1,3608552,141,253453,100,233,25,25,43,1691346,4624 4782 4970 8530 4728 4624 5200 4624 5216 5088 5038 4624 5200 4580 4580 4624 4782 4602 5184 4670 5168 5184 4998 5072 4670
test_905_aie1_hw_qor,cholesky,1,cfloat,104,1,2,8,1,16,1,1,1,512627,118,61769,785,133,22,22,46,656920,2370 1998 1998 1998 1998 1998 1998 1998 2622 2864 2864 2864 2670 2864 2864 3008 2738 3008 3008 3008 3008 2746
test_906_aie2_hw_qor,cholesky,2,float,48,51,6,5,1,16,default,default,default,,,,,,,,,,
test_907_aie22_hw_qor,cholesky,22,cfloat,24,26,3,5,0,16,1,1,1,2597456,38,270032,135,195,27,27,57,1004563,4460 4550 4500 4592 4138 7724 4138 4138 4610 4460 4500 4298 4550 4298 4592 4116 7772 4116 4298 4660 4116 4116 7400 4632 4530 4676 4618
test_908_aie22_hw_qor,cholesky,22,cfloat,24,1,1,7,0,16,1,1,1,207477,43,17248,35,31,7,7,8,108182,4960 5072 5196 4960 4928 4750 4638
test_909_aie2_hw_qor,cholesky,2,float,144,23,6,6,0,16,default,default,default,,,,,,,,,,
test_910_aie2_hw_qor,cholesky,2,cfloat,8,91,1,2,1,16,1,1,1,1929085,8,635127,28,24,2,2,5,149040,8416 8320
test_911_aie1_hw_qor,cholesky,1,float,24,16,3,5,0,16,1,1,1,63591,942,8135,3851,128,27,27,45,394153,2146 1902 2176 1930 1946 2002 2008 2016 2002 1946 2016 1992 2046 2210 1998 2030 1952 2142 2258 2110 2110 2132 2156 1998 1982 1998 1982
test_912_aie2_hw_qor,cholesky,2,float,64,6,4,1,1,16,1,1,1,1039151,44,433969,44,68,10,10,19,292096,2816 4336 10160 10160 2816 2816 8576 4336 4336 9952
test_913_aie22_hw_qor,cholesky,22,cfloat,352,1,4,2,0,16,default,default,default,,,,,,,,,,
test_914_aie1_hw_qor,cholesky,1,float,168,2,3,3,1,16,1,1,1,942803,139,260772,180,133,18,18,36,691190,3334 2050 2050 3552 2480 2480 3342 2098 2098 2504 3118 2862 2504 3118 2862 2026 3230 3022
test_915_aie22_hw_qor,cholesky,22,cfloat,56,2,1,1,1,16,default,default,default,,,,,,,,,,
test_916_aie2_hw_qor,cholesky,2,cfloat,108,3,3,1,1,16,default,default,default,,,,,,,,,,
test_917_aie2_hw_qor,cholesky,2,cfloat,176,3,4,3,0,16,default,default,default,,,,,,,,,,
test_918_aie2_hw_qor,cholesky,2,float,8,39,1,2,1,16,1,1,1,773768,14,207953,44,18,2,2,4,69038,7824 7728
test_919_aie22_hw_qor,cholesky,22,cfloat,88,1,1,2,1,16,default,default,default,,,,,,,,,,
test_920_aie22_hw_qor,cholesky,22,float,96,20,6,2,0,16,default,default,default,,,,,,,,,,
test_921_aie1_hw_qor,cholesky,1,cfloat,36,17,3,8,0,16,1,1,1,522779,218,62258,1788,262,42,42,107,1138158,2040 3032 2040 2040 2040 2040 2040 2040 2946 3112 3436 2408 2408 2408 2408 2408 2688 2874 2950 2090 2090 2090 2090 2090 2160 2362 2720 2914 2796 2796 2160 2362 2720 2914 2796 2796 2488 2698 1834 2906 2074 2906
test_922_aie2_hw_qor,cholesky,2,float,32,5,2,2,1,16,1,1,1,461151,38,125236,74,34,6,6,8,119960,8656 8656 2912 2880 2384 9952
test_923_aie22_hw_qor,cholesky,22,cfloat,16,86,2,8,0,16,1,1,1,5566493,24,608330,211,204,22,22,34,1203423,4438 4428 4566 4598 4530 4474 4570 4446 4466 4046 4002 4534 4140 4002 4570 4410 4442 4002 4390 4002 4002 4002
test_924_aie1_hw_qor,cholesky,1,float,16,68,2,1,0,16,1,1,1,83404,300,49901,327,25,3,3,7,118209,2012 1822 1644
test_925_aie2_hw_qor,cholesky,2,cfloat,8,112,1,3,1,16,1,1,1,2746159,9,781626,55,35,3,3,6,243272,8368 8320 8320
test_926_aie1_hw_qor,cholesky,1,cfloat,156,1,3,4,1,16,1,1,1,749640,93,154054,581,135,21,21,37,695735,1998 1998 1998 2942 2670 3360 2382 2382 2734 3200 2030 2030 2622 2864 2670 2622 2746 2864 2670 3008 2738
test_927_aie22_hw_qor,cholesky,22,float,96,11,3,2,0,16,default,default,default,,,,,,,,,,
test_928_aie2_hw_qor,cholesky,2,cfloat,4,65,1,3,0,16,1,1,1,566719,10,118946,21,24,3,3,5,80264,7808 7760 7856
test_929_aie2_hw_qor,cholesky,2,cfloat,20,180,5,6,1,16,default,default,default,,,,,,,,,,
test_930_aie1_hw_qor,cholesky,1,cfloat,8,40,1,3,1,16,1,1,1,60774,139,17632,564,21,3,3,6,95795,1838 1854 2142
test_931_aie2_hw_qor,cholesky,2,cfloat,36,19,3,1,1,16,1,1,1,2468320,19,1030403,19,80,6,6,14,553122,3008 9040 10432 4368 3008 10272
test_932_aie22_hw_qor,cholesky,22,cfloat,32,31,2,5,0,16,default,default,default,,,,,,,,,,
test_933_aie1_hw_qor,cholesky,1,float,88,1,1,10,1,16,1,1,1,248157,246,22168,683,71,10,10,20,392746,3188 3188 3188 2912 3188 3188 1944 2184 3188 3188
test_934_aie1_hw_qor,cholesky,1,float,32,42,4,7,0,16,1,1,1,340760,1101,31182,6504,416,58,58,139,1728206,2014 2014 2014 2172 2014 2014 2014 2158 2126 2292 2142 2142 2158 2142 1998 1998 1998 2046 2060 2030 2030 1946 2120 1954 2126 2126 2158 2126 1946 2120 1954 2126 2126 2126 2126 2008 2080 1954 2016 1954 2016 2008 2064 1918 1978 1954 2030 1998 1998 1998 2230 2276 2224 2048 2002 2162 2080 1976
test_935_aie2_hw_qor,cholesky,2,cfloat,12,159,3,3,0,16,default,default,default,,,,,,,,,,
test_936_aie22_hw_qor,cholesky,22,cfloat,48,17,3,4,0,16,default,default,default,,,,,,,,,,
test_937_aie1_hw_qor,cholesky,1,cfloat,32,1,1,9,0,16,1,1,1,36093,624,3597,671,43,9,9,13,208665,1986 2386 2130 2386 2370 2370 2964 2980 2720
test_938_aie22_hw_qor,cholesky,22,cfloat,32,83,4,2,0,16,default,default,default,,,,,,,,,,
test_939_aie1_hw_qor,cholesky,1,cfloat,72,20,6,4,0,16,1,1,1,943131,285,215675,369,437,67,67,136,2343089,2040 2040 2040 3032 2408 2408 2408 3528 2090 2090 2090 2980 3528 2408 2408 2408 2408 3528 2408 2408 2408 2408 3480 2408 2408 3480 2930 2930 2980 2090 2090 2090 2930 2408 3480 2408 2090 2688 2090 2970 2408 3480 2930 2930 2408 3480 2408 3480 2930 2920 2946 2946 2920 2946 2920 2090 2970 2700 2688 2920 2408 2688 2930 2920 2946 3480 2946
test_940_aie1_hw_qor,cholesky,1,float,64,16,4,1,1,16,1,1,1,524211,233,219674,233,100,10,10,27,701782,2360 2352 2312 2942 3394 3394 2360 2958 2922 3394
test_941_aie1_hw_qor,cholesky,1,cfloat,88,2,2,2,1,16,1,1,1,465483,66,155682,93,50,6,6,13,310146,3052 2086 2728 2688 2816 2792
test_942_aie1_hw_qor,cholesky,1,cfloat,28,3,1,3,0,16,1,1,1,71375,101,17161,171,21,3,3,8,90099,1968 2670 2846
test_943_aie2_hw_qor,cholesky,2,cfloat,4,85,1,3,0,16,1,1,1,741416,10,155549,21,24,3,3,5,100744,7808 7856 7760
test_944_aie1_hw_qor,cholesky,1,float,8,9,1,1,0,16,1,1,1,7771,211,3364,214,7,1,1,2,13777,1632
test_945_aie2_hw_qor,cholesky,2,float,112,2,2,8,0,16,1,1,1,3717405,208,318007,331,275,22,22,50,1463723,9504 9712 9152 9680 9712 9712 9712 3568 3152 3552 3568 3568 2368 2368 2368 2368 2368 3360 3568 2368 2368 9008
test_946_aie2_hw_qor,cholesky,2,cfloat,16,184,4,2,1,16,1,1,1,3360981,39,941086,73,219,20,20,41,1504288,3040 2080 2064 2016 8976 2000 2016 8880 2080 2000 8016 7952 2080 2016 3040 2064 3072 2064 8848 1920
test_947_aie1_hw_qor,cholesky,1,cfloat,60,2,3,4,1,16,1,1,1,226568,171,34953,571,104,21,21,32,447031,2892 2880 3034 3804 3774 3934 3804 3934 3790 2252 2880 2204 2882 2554 3812 2522 4050 2218 3184 2186 2186
test_948_aie22_hw_qor,cholesky,22,cfloat,8,27,1,2,0,16,1,1,1,605997,13,136380,42,18,2,2,4,92276,4382 4260
test_949_aie22_hw_qor,cholesky,22,float,32,9,2,2,1,16,1,1,1,-1,-1,125204,58,53,6,6,10,193844,3594 3602 3666 3704 3172 5468
test_950_aie22_hw_qor,cholesky,22,cfloat,64,21,4,1,0,16,default,default,default,,,,,,,,,,
test_951_aie2_hw_qor,cholesky,2,float,24,70,3,4,1,16,1,1,1,3624394,60,559473,177,207,21,21,39,1063415,7968 7968 1968 7936 1984 1968 1856 1856 8624 7840 1984 1968 1872 1968 1872 2656 2016 1760 1760 1760 8528
test_952_aie22_hw_qor,cholesky,22,cfloat,48,2,2,3,1,16,1,1,1,1041729,20,177216,52,69,9,9,14,265497,5342 5506 5662 4684 8714 4684 5500 5540 5724
test_953_aie2_hw_qor,cholesky,2,cfloat,16,153,4,9,0,16,default,default,default,,,,,,,,,,
test_954_aie22_hw_qor,cholesky,22,float,32,3,2,7,0,16,1,1,1,-1,-1,30770,377,89,21,21,24,245046,3156 3668 3156 3722 3156 3746 5476 3496 3156 3746 3156 3590 3156 3634 3536 3620 3684 3666 3574 3794 3778
test_955_aie1_hw_qor,cholesky,1,float,8,82,1,2,1,16,1,1,1,69337,193,23961,273,13,2,2,4,72098,1552 1830
test_956_aie2_hw_qor,cholesky,2,float,32,35,2,2,1,16,default,default,default,,,,,,,,,,
test_957_aie2_hw_qor,cholesky,2,cfloat,480,1,6,4,0,16,default,default,default,,,,,,,,,,
test_958_aie2_hw_qor,cholesky,2,cfloat,176,2,4,6,1,16,default,default,default,,,,,,,,,,
test_959_aie2_hw_qor,cholesky,2,float,64,4,4,3,1,16,1,1,1,964154,69,184559,217,132,26,26,34,415385,2912 2848 2608 4432 2608 2880 2608 2384 4336 2384 8656 9952 8560 2528 2912 10240 2848 2912 8640 2848 2608 2880 4432 2528 10160 2528
test_960_aie2_hw_qor,cholesky,2,float,16,6,2,2,0,16,1,1,1,175811,31,46494,31,28,6,6,8,55064,7968 7920 2144 1936 8512 1760
test_961_aie1_hw_qor,cholesky,1,float,8,6,1,2,0,16,1,1,1,6261,270,1736,653,12,2,2,4,18338,1974 1686
test_962_aie1_hw_qor,cholesky,1,float,120,6,5,1,1,16,1,1,1,600315,257,251434,258,150,15,15,41,899853,3494 3696 3486 3696 2838 3696 3696 3696 2838 3486 3696 2838 2978 3486 2838
test_963_aie22_hw_qor,cholesky,22,cfloat,352,1,4,5,0,16,default,default,default,,,,,,,,,,
test_964_aie22_hw_qor,cholesky,22,cfloat,128,1,4,3,0,16,1,1,1,3496469,18,578243,18,139,26,26,59,720924,5316 5330 4954 9028 5330 4954 4954 8978 4586 4586 8620 5316 5330 4954 9028 4682 4682 5330 8846 5316 5330 5356 4682 9016 5410 5356
test_965_aie22_hw_qor,cholesky,22,float,672,1,6,8,0,16,default,default,default,,,,,,,,,,
test_966_aie22_hw_qor,cholesky,22,cfloat,16,52,2,3,1,16,1,1,1,2813410,23,454869,23,117,9,9,19,680921,7402 4602 4116 4600 4116 4460 4620 4598 4612
test_967_aie1_hw_qor,cholesky,1,float,96,3,4,4,0,16,1,1,1,376412,375,57618,1484,184,36,36,63,805588,2192 3410 2192 2176 2606 3680 2574 2590 2240 3418 2192 2224 2606 3050 2574 3834 2606 3050 2574 3834 2240 3118 2192 3610 3020 2652 3180 3020 2652 3180 3114 2138 3276 2652 3020 3180
test_968_aie22_hw_qor,cholesky,22,cfloat,528,1,6,1,1,16,default,default,default,,,,,,,,,,
test_969_aie1_hw_qor,cholesky,1,float,8,4,1,5,1,16,1,1,1,6634,362,841,996,23,5,5,7,35093,1808 1818 1706 1702 1702
test_970_aie1_hw_qor,cholesky,1,cfloat,24,4,2,5,1,16,1,1,1,80423,208,10293,209,74,15,15,24,236421,3122 2152 2168 2152 2168 2864 3058 2304 3180 2872 1986 2648 2968 2842 2506
test_971_aie22_hw_qor,cholesky,22,float,128,13,4,1,1,16,default,default,default,,,,,,,,,,
test_972_aie22_hw_qor,cholesky,22,cfloat,320,1,4,1,0,16,default,default,default,,,,,,,,,,
test_973_aie1_hw_qor,cholesky,1,float,64,7,2,8,1,16,1,1,1,668878,247,87400,307,156,22,22,49,821272,2742 2050 2050 2050 2050 2050 2050 2050 2522 3118 3086 3086 3086 2400 2626 2026 3230 3198 3198 3198 2170 2380
test_974_aie2_hw_qor,cholesky,2,float,88,1,1,4,1,16,1,1,1,913121,61,157821,113,50,4,4,8,330236,8912 9072 9328 9328
test_975_aie2_hw_qor,cholesky,2,cfloat,104,2,2,5,1,16,default,default,default,,,,,,,,,,
test_976_aie22_hw_qor,cholesky,22,cfloat,80,15,5,7,1,16,default,default,default,,,,,,,,,,
test_977_aie2_hw_qor,cholesky,2,cfloat,144,7,6,2,1,16,default,default,default,,,,,,,,,,
test_978_aie2_hw_qor,cholesky,2,cfloat,32,12,2,10,0,16,1,1,1,-1,-1,309828,317,290,28,28,59,2000232,8160 8864 9424 8736 8528 8880 8720 8912 8736 3104 2624 3392 2384 3056 3136 2464 3152 9808 2464 2464 2464 8960 3008 2384 3056 2864 2384 2384
test_979_aie2_hw_qor,cholesky,2,cfloat,320,1,5,2,0,16,default,default,default,,,,,,,,,,
test_980_aie22_hw_qor,cholesky,22,cfloat,40,105,5,8,1,16,default,default,default,,,,,,,,,,
test_981_aie2_hw_qor,cholesky,2,float,40,29,5,6,1,16,1,1,1,2404088,133,262214,443,392,71,71,174,1898236,2032 2816 2160 8528 2768 1984 1968 1760 1872 1872 1968 1872 1760 1872 1872 1872 1872 1872 1760 1872 1872 2160 1760 1760 1872 1872 7856 8800 2160 1856 2160 1856 1872 1968 1856 1872 1984 1968 1856 1872 7936 1968 7968 1984 7968 1968 1856 7968 1856 7920 1856 2032 1968 1856 2768 2160 8672 1872 1984 1968 1856 1872 1872 1872 1872 2160 1856 1872 1856 1856 1872
test_982_aie2_hw_qor,cholesky,2,float,32,6,2,5,0,16,1,1,1,1050818,44,128479,318,74,15,15,21,290556,8624 7888 8672 8624 8688 2864 2528 2928 2928 2960 2384 9920 2384 2384 2384
test_983_aie2_hw_qor,cholesky,2,cfloat,24,89,6,1,1,16,1,1,1,2093932,42,874065,42,216,21,21,35,1052864,2128 3072 2128 3072 3072 3072 3072 8976 3072 8848 3072 2128 7952 3072 3072 8976 8976 2128 3072 2128 8976
test_984_aie2_hw_qor,cholesky,2,cfloat,16,64,2,1,1,16,1,1,1,2289808,16,957101,16,55,3,3,8,407056,8464 2768 9792
test_985_aie22_hw_qor,cholesky,22,cfloat,64,29,4,4,1,16,default,default,default,,,,,,,,,,
test_986_aie22_hw_qor,cholesky,22,cfloat,24,3,3,2,1,16,1,1,1,199224,27,44218,73,62,12,12,19,111312,4578 4598 4630 4602 4138 7614 4630 4602 4298 7766 4100 7386
test_987_aie1_hw_qor,cholesky,1,float,128,2,2,9,1,16,1,1,1,913011,218,107842,284,178,25,25,63,1043097,2982 2606 2076 2076 2076 2076 2076 2076 2076 3018 3050 3050 2808 3050 3050 2834 3050 3274 3306 3306 3306 2454 3084 3306 3306
test_988_aie2_hw_qor,cholesky,2,float,16,13,1,2,0,16,1,1,1,751957,20,199881,74,18,2,2,4,89134,8560 8464
test_989_aie1_hw_qor,cholesky,1,cfloat,12,52,3,2,1,16,1,1,1,64392,356,17465,358,66,12,12,18,294660,1928 2178 1908 2188 2266 2098 1928 1908 2320 2050 2156 1906
test_990_aie1_hw_qor,cholesky,1,cfloat,8,1,1,6,1,16,1,1,1,1880,390,211,540,29,6,6,9,34854,1778 1776 2000 2000 1952 1920
test_991_aie1_hw_qor,cholesky,1,float,96,1,4,2,1,16,1,1,1,99803,272,26385,299,106,20,20,30,232620,2954 2614 3098 2094 2954 2566 2954 2614 2160 3358 2496 3556 2496 3524 2160 3358 2496 3556 3358 2096
test_992_aie1_hw_qor,cholesky,1,float,16,8,2,1,0,16,1,1,1,13936,322,5921,325,19,3,3,7,38337,1966 2156 1788
test_993_aie2_hw_qor,cholesky,2,float,8,9,1,1,0,16,1,1,1,152231,11,63619,11,7,1,1,2,13783,7648
test_994_aie22_hw_qor,cholesky,22,cfloat,16,59,2,3,1,16,1,1,1,3193169,23,516091,125,117,9,9,19,766937,4116 4460 4116 4600 7402 4602 4620 4598 4612
test_995_aie1_hw_qor,cholesky,1,cfloat,208,1,4,1,0,16,1,1,1,677203,79,420496,84,82,10,10,20,486230,2922 3166 2906 3166 2428 3166 2428 2906 2426 2428
test_996_aie22_hw_qor,cholesky,22,float,128,4,2,4,0,16,default,default,default,,,,,,,,,,
test_997_aie2_hw_qor,cholesky,2,cfloat,8,419,2,8,0,16,1,1,1,3432129,31,398913,63,166,16,16,30,1091904,7888 7856 7824 7984 1952 1904 2032 1984 1760 1760 1760 1760 7712 7776 7632 7664
test_998_aie1_hw_qor,cholesky,1,float,16,13,1,4,0,16,1,1,1,59237,421,9837,1069,32,4,4,11,151620,2238 2126 1966 2526
test_999_aie2_hw_qor,cholesky,2,cfloat,20,1,1,2,0,16,1,1,1,102855,17,28724,34,10,2,2,4,28848,8672 8864
test_1000_aie2_hw_qor,cholesky,2,cfloat,8,54,1,2,1,16,1,1,1,1379528,11,376917,28,30,2,2,5,175152,8512 8416
