Library Element,Test Name,AIE_VARIANT,UUT_KERNEL,T_DATA_A,T_DATA_B,DATA_OUT_TYPE,P_DIM_A,P_DIM_AB,P_DIM_B,P_SHIFT,P_ROUND_MODE,P_SAT_MODE,P_DIM_A_LEADING,P_DIM_B_LEADING,P_DIM_OUT_LEADING,P_ADD_TILING_A,P_ADD_TILING_B,P_ADD_DETILING_OUT,P_INPUT_WINDOW_VSIZE_A,P_INPUT_WINDOW_VSIZE_B,P_CASC_LEN,UUT_SSR,SINGLE_BUF,COMPILE,SIM,FUNC,Latency (ns),Throughput (MSa/s),cycleCountAvg,throughputCycleCount,NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
matrix_mult,test_12058_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,728,104,96,16,0,0,1,1,0,0,0,0,75712,9984,2,13,0,1,1,1,7774,25478,4410,19809 MSa/s,222,26,26,54,1159145,1054 1132 1054 1132 1054 1132 1054 1132 1054 1132 1054 1132 1054 1132 1054 1132 1054 1132 1132 1054 1054 1132 1054 1132 1054 1132
matrix_mult,test_12060_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,48,64,56,16,0,0,1,0,0,0,0,0,3072,3584,2,4,0,1,1,1,21609,371,9009,372 MSa/s,56,8,8,12,339340,1226 1348 1226 1348 1226 1348 1226 1348
matrix_mult,test_12061_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,374,1476,8,16,0,0,0,1,0,0,0,0,552024,11808,9,11,0,default,default,default,,,,,,,,,,
matrix_mult,test_12068_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,2547,24,32,16,0,0,1,1,0,0,0,0,61128,768,6,9,0,default,default,default,,,,,,,,,,
matrix_mult,test_12069_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,16,520,176,16,0,0,1,0,0,0,0,0,8320,91520,13,1,0,1,1,1,5971,1551,2277,1545 MSa/s,90,13,13,24,439396,1118 1118 1118 1118 1118 1118 1188 1070 1118 1118 1118 1118 1118
matrix_mult,test_12072_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,9,18,64,16,0,0,0,0,0,0,0,0,162,1152,3,3,0,1,1,1,1605,2223,297,2424 MSa/s,48,9,9,21,59391,1096 1136 1170 1096 1136 1170 1096 1136 1170
matrix_mult,test_12075_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint16,64,12,3952,16,0,0,0,0,1,0,0,0,768,47424,3,16,0,default,default,default,,,,,,,,,,
matrix_mult,test_12079_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint32,5412,208,8,16,0,0,0,0,1,0,0,0,1125696,1664,13,6,0,default,default,default,,,,,,,,,,
matrix_mult,test_12082_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int32,256,216,40,16,0,0,1,0,1,0,0,0,55296,8640,2,1,0,1,1,1,25118,670,12147,1053 MSa/s,29,2,2,5,190545,992 1040
matrix_mult,test_12083_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,4,190,32,16,0,0,1,0,0,0,0,0,760,6080,1,1,0,1,1,1,7071,52,1195,133 MSa/s,11,1,1,3,57964,1062
matrix_mult,test_12085_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,16,72,720,16,0,0,1,1,1,0,0,0,1152,51840,6,1,0,1,1,1,62355,556,21478,670 MSa/s,52,6,6,12,275949,1594 1684 1684 1684 1684 1720
matrix_mult,test_12087_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,8,17616,8,16,0,0,0,1,1,0,0,0,140928,140928,6,1,0,1,1,1,13142,10,1957,40 MSa/s,80,6,6,13,577249,924 924 924 924 924 840
matrix_mult,test_12088_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,13608,36,8,16,0,0,1,1,0,0,0,0,489888,288,3,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_12101_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,28980,104,8,16,0,0,1,0,1,0,0,0,3013920,832,13,15,0,default,default,default,,,,,,,,,,
matrix_mult,test_12102_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint32,28,80,512,16,0,0,0,0,0,0,0,0,2240,40960,5,7,0,default,default,default,,,,,,,,,,
matrix_mult,test_12105_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,112,1196,104,16,0,0,0,1,1,0,0,0,133952,124384,13,4,0,default,default,default,,,,,,,,,,
matrix_mult,test_12111_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint32,58,48,128,16,0,0,0,0,1,0,0,0,2784,6144,3,1,0,1,1,1,67064,331,27531,337 MSa/s,23,3,3,6,137464,1310 1342 1418
matrix_mult,test_12117_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,8,36,32,16,0,0,0,0,0,0,0,0,288,1152,9,8,0,default,default,default,,,,,,,,,,
matrix_mult,test_12120_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint32,5930,32,8,16,0,0,0,1,0,0,0,0,189760,256,2,10,0,1,1,1,45728,1920,26418,2270 MSa/s,194,20,20,45,1203370,1036 1006 1036 1006 1036 1006 1036 1006 1036 1006 1036 1006 1036 1036 1006 1036 1006 1006 1036 1006
matrix_mult,test_12127_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,5,32,320,16,0,0,1,1,1,0,0,0,160,10240,2,1,0,1,1,1,22624,283,7023,284 MSa/s,20,2,2,4,100433,1178 1244
matrix_mult,test_12128_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,24,12,512,16,0,0,0,1,1,0,0,0,288,6144,3,1,0,1,1,1,26104,1884,7741,1984 MSa/s,21,3,3,6,107254,1176 1256 1418
matrix_mult,test_12132_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,1022,112,112,16,0,0,0,0,1,0,0,0,114464,12544,7,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_12135_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,148,396,16,16,0,0,1,0,1,0,0,0,58608,6336,11,1,0,1,1,1,10995,629,4994,592 MSa/s,99,11,11,22,562846,1110 1110 1110 1110 1110 1110 1110 1132 1078 1110 1110
matrix_mult,test_12138_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int32,60,80,80,16,0,0,0,1,1,0,0,0,4800,6400,5,1,0,1,1,1,7014,2038,2915,2058 MSa/s,29,5,5,10,94272,1020 1020 1020 1074 1020
matrix_mult,test_12139_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,120,632,48,16,0,0,1,0,0,0,0,0,75840,30336,2,3,0,1,1,1,54850,197,28959,248 MSa/s,102,6,6,15,726771,1100 1220 1100 1220 1100 1220
matrix_mult,test_12141_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint32,1296,36,8,16,0,0,1,0,1,0,0,0,46656,288,1,3,0,1,1,1,48875,376,26588,487 MSa/s,51,3,3,6,366078,1110 1110 1110
matrix_mult,test_12147_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,75,8,96,16,0,0,1,0,0,0,0,0,600,768,4,1,0,1,1,1,35000,616,14115,637 MSa/s,26,4,4,7,88387,1082 1144 1144 1160
matrix_mult,test_12149_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,3136,768,8,16,0,0,0,1,1,0,0,0,2408448,6144,12,7,0,default,default,default,,,,,,,,,,
matrix_mult,test_12152_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int32,144,60,160,16,0,0,0,0,1,0,0,0,8640,9600,5,4,0,1,1,1,7728,9974,2743,10503 MSa/s,108,20,20,38,416768,1086 1058 1058 1058 1180 1086 1058 1058 1058 1180 1086 1058 1058 1058 1180 1086 1058 1058 1058 1180
matrix_mult,test_12153_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,1080,16,16,16,0,0,0,1,0,0,0,0,17280,256,1,10,0,1,1,1,2531,18501,1133,19064 MSa/s,70,10,10,20,250060,1096 1096 1096 1096 1096 1096 1096 1096 1096 1096
matrix_mult,test_12154_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,15,12,192,16,0,0,0,1,0,0,0,0,180,2304,1,1,0,1,1,1,20466,420,8523,422 MSa/s,13,1,1,3,69609,1108
matrix_mult,test_12161_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,32,24,320,16,0,0,1,1,0,0,0,0,768,7680,1,1,0,1,1,1,42586,717,12700,1007 MSa/s,16,1,1,3,110764,1204
matrix_mult,test_12162_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,11040,4,8,16,0,0,0,1,1,0,0,0,44160,32,1,15,0,1,1,1,7939,37392,487,226694 MSa/s,180,15,15,30,1095060,1030 1030 1030 1030 1030 1030 1030 1030 1030 1030 1030 1030 1030 1030 1030
matrix_mult,test_12163_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,1016,4,56,16,0,0,0,0,1,0,0,0,4064,224,2,8,0,default,default,default,,,,,,,,,,
matrix_mult,test_12164_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint16,52,16,24,16,0,0,0,1,1,0,0,0,832,384,1,13,0,1,1,1,686,9043,137,11386 MSa/s,91,13,13,26,65520,1048 1048 1048 1048 1048 1048 1048 1048 1048 1048 1048 1048 1048
matrix_mult,test_12165_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int32,144,56,24,16,0,0,0,1,0,0,0,0,8064,1344,1,2,0,1,1,1,2544,3161,1331,3245 MSa/s,14,2,2,4,75096,1072 1072
matrix_mult,test_12169_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,292,8,48,16,0,0,1,1,0,0,0,0,2336,384,1,1,0,1,1,1,26853,1543,4324,4051 MSa/s,12,1,1,3,70702,1162
matrix_mult,test_12172_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,576,2,80,16,0,0,0,1,0,0,0,0,1152,160,1,8,0,1,1,1,11066,19930,539,106864 MSa/s,80,8,8,16,405856,1184 1184 1184 1184 1184 1184 1184 1184
matrix_mult,test_12174_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,17,10,192,16,0,0,0,1,1,0,0,0,170,1920,5,1,0,1,1,1,14182,1246,3078,1325 MSa/s,28,5,5,7,81377,992 1016 1016 1016 1046
matrix_mult,test_12177_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,36,8,952,16,0,0,0,1,0,0,0,0,288,7616,2,6,0,1,1,1,48424,4247,9703,4415 MSa/s,114,12,12,24,670938,1046 1110 1046 1110 1046 1110 1046 1110 1046 1110 1046 1110
matrix_mult,test_12178_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,88,96,528,16,0,0,0,1,0,0,0,0,8448,50688,4,2,0,1,1,1,42896,3242,17521,3314 MSa/s,98,8,8,16,549934,1008 1040 1040 1070 1008 1040 1040 1070
matrix_mult,test_12188_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,1164,16,16,16,0,0,1,1,1,0,0,0,18624,256,1,6,0,1,1,1,18322,2866,8087,2878 MSa/s,66,6,6,12,323580,1290 1290 1290 1290 1290 1290
matrix_mult,test_12190_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,29,4,192,16,0,0,0,0,0,0,0,0,116,768,1,1,0,1,1,1,13141,1691,4078,1706 MSa/s,11,1,1,3,53834,1080
matrix_mult,test_12197_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,120,6,384,16,0,0,1,1,1,0,0,0,720,2304,1,15,0,1,1,1,10141,18701,2704,21301 MSa/s,180,15,15,30,1058535,1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332 1332
matrix_mult,test_12199_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,16,52,1632,16,0,0,1,0,0,0,0,0,832,84864,13,2,0,1,1,1,84692,3705,8344,3911 MSa/s,291,26,26,52,1523204,1132 1132 1132 1132 1132 1132 1100 1146 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1100 1146 1132 1132 1132 1132 1132
matrix_mult,test_12201_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,95,8,216,16,0,0,0,1,1,0,0,0,760,1728,2,5,0,1,1,1,26876,2292,10906,2351 MSa/s,75,10,10,20,336815,1110 1192 1110 1192 1110 1192 1110 1192 1110 1192
matrix_mult,test_12205_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,1980,112,32,16,0,0,1,0,0,0,0,0,221760,3584,14,5,0,default,default,default,,,,,,,,,,
matrix_mult,test_12211_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint32,40,4,240,16,0,0,0,1,0,0,0,0,160,960,1,5,0,1,1,1,10982,6225,1690,7100 MSa/s,45,5,5,10,185220,1362 1362 1362 1362 1362
matrix_mult,test_12212_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint32,52,16,424,16,0,0,0,0,0,0,0,0,832,6784,1,13,0,1,1,1,11040,9980,2726,10110 MSa/s,143,13,13,26,741156,1104 1104 1104 1104 1104 1104 1104 1104 1104 1104 1104 1104 1104
matrix_mult,test_12213_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,12,80,136,16,0,0,0,1,0,0,0,0,960,10880,10,2,0,default,default,default,,,,,,,,,,
matrix_mult,test_12216_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,12,140,152,16,0,0,1,0,1,0,0,0,1680,21280,5,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_12218_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,288,242,16,16,0,0,1,0,1,0,0,0,69696,3872,11,4,0,default,default,default,,,,,,,,,,
matrix_mult,test_12219_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint32,3035,12,8,16,0,0,1,1,0,0,0,0,36420,96,1,5,0,1,1,1,40980,1662,13383,2267 MSa/s,70,5,5,10,500530,1092 1092 1092 1092 1092
matrix_mult,test_12228_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,196,642,8,16,0,0,0,1,0,0,0,0,125832,5136,3,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_12231_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,14,60,1280,16,0,0,0,1,1,0,0,0,840,76800,5,2,0,1,1,1,95251,753,22036,1016 MSa/s,118,10,10,22,714956,1316 1378 1378 1378 1404 1316 1378 1378 1378 1404
matrix_mult,test_12240_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint16,32,136,32,16,0,0,1,1,1,0,0,0,4352,4352,1,4,0,1,1,1,2257,1171,675,1896 MSa/s,36,4,4,8,121536,1372 1372 1372 1372
matrix_mult,test_12247_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,1,1110,208,16,0,0,0,0,0,0,0,0,1110,230880,15,1,0,1,1,1,28414,24,3258,79 MSa/s,162,15,15,28,977821,1024 1024 1024 1024 1024 1024 1024 1024 1024 1024 1024 1064 974 1024 1024
matrix_mult,test_12252_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int32,280,4,64,16,0,0,0,0,0,0,0,0,1120,256,1,5,0,1,1,1,6904,12444,332,67469 MSa/s,45,5,5,10,164060,1000 1000 1000 1000 1000
matrix_mult,test_12253_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,56,136,32,16,0,0,0,0,1,0,0,0,7616,4352,1,14,0,1,1,1,2586,2050,188,11914 MSa/s,126,14,14,28,312368,982 982 982 982 982 982 982 982 982 982 982 982 982 982
matrix_mult,test_12267_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,16,48,1120,16,0,0,0,1,1,0,0,0,768,53760,4,4,0,1,1,1,53057,2705,1544,14517 MSa/s,176,16,16,36,1042060,1392 1398 1280 1392 1392 1398 1280 1392 1392 1398 1280 1392 1392 1398 1280 1392
matrix_mult,test_12271_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,280,72,184,16,0,0,1,1,1,0,0,0,20160,13248,1,14,0,1,1,1,13524,11241,5692,11314 MSa/s,168,14,14,28,1059632,1040 1040 1040 1040 1040 1040 1040 1040 1040 1040 1040 1040 1040 1040
matrix_mult,test_12277_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint16,40,760,72,16,0,0,0,1,0,0,0,0,30400,54720,2,2,0,1,1,1,58674,140,18708,192 MSa/s,68,4,4,10,494010,1070 1202 1070 1202
matrix_mult,test_12279_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,11,248,40,16,0,0,1,0,0,0,0,0,2728,9920,1,1,0,1,1,1,94352,13,34755,15 MSa/s,12,1,1,3,67242,1092
matrix_mult,test_12285_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,1888,12,24,16,0,0,0,0,0,0,0,0,22656,288,3,4,0,1,1,1,19803,6641,8148,6951 MSa/s,84,12,12,28,393688,1002 1224 1098 1002 1224 1098 1002 1224 1098 1002 1224 1098
matrix_mult,test_12286_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint16,476,40,216,16,0,0,1,1,1,0,0,0,19040,8640,2,7,0,1,1,1,76327,4017,31500,4080 MSa/s,154,14,14,28,836619,1104 1202 1104 1202 1104 1202 1104 1202 1104 1202 1104 1202 1104 1202
matrix_mult,test_12289_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,8,56,3880,16,0,0,0,0,0,0,0,0,448,217280,14,2,0,default,default,default,,,,,,,,,,
matrix_mult,test_12291_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,12,48,328,16,0,0,1,0,0,0,0,0,576,15744,1,1,0,1,1,1,18030,649,7543,652 MSa/s,15,1,1,3,101292,1058
matrix_mult,test_12294_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,771,4,8,16,0,0,1,1,0,0,0,0,3084,32,2,3,0,1,1,1,5379,3239,2353,3293 MSa/s,42,6,6,9,162921,950 1070 950 1070 950 1070
matrix_mult,test_12295_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,200,30,176,16,0,0,1,1,0,0,0,0,6000,5280,3,8,0,1,1,1,42483,2481,17441,2523 MSa/s,157,24,24,57,768680,1074 1090 1118 1074 1090 1118 1074 1090 1118 1074 1090 1118 1074 1090 1118 1118 1090 1074 1118 1090 1074 1074 1118 1090
matrix_mult,test_12302_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,675,80,160,16,0,0,0,1,0,0,0,0,54000,12800,1,15,0,1,1,1,286294,1120,113238,1192 MSa/s,360,15,15,64,2529255,1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118
matrix_mult,test_12303_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,52,8,40,16,0,0,0,1,1,0,0,0,416,320,2,1,0,1,1,1,2085,3992,625,4160 MSa/s,8,2,2,4,15693,942 978
matrix_mult,test_12305_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint16,628,64,16,16,0,0,1,0,0,0,0,0,40192,1024,8,1,0,1,1,1,43996,660,18687,672 MSa/s,74,8,8,16,383595,1282 1234 1234 1234 1234 1234 1234 1484
matrix_mult,test_12307_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint16,2,16,624,16,0,0,0,1,0,0,0,0,32,9984,1,1,0,1,1,1,45547,191,3118,500 MSa/s,10,1,1,3,52394,1306
matrix_mult,test_12314_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,2680,4,24,16,0,0,0,1,1,0,0,0,10720,96,2,10,0,1,1,1,8866,24939,3001,26791 MSa/s,170,20,20,41,652330,1096 998 1096 998 1096 998 1096 998 1096 998 1096 998 1096 1096 998 1096 998 998 1096 998
matrix_mult,test_12315_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint32,616,100,40,16,0,0,0,0,0,0,0,0,61600,4000,1,11,0,1,1,1,11722,5328,5750,5356 MSa/s,165,11,11,22,1087548,1378 1378 1378 1378 1378 1378 1378 1378 1378 1378 1378
matrix_mult,test_12318_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,4200,20,16,16,0,0,0,1,1,0,0,0,84000,320,1,15,0,1,1,1,3996,29946,2076,40462 MSa/s,195,15,15,30,1262100,1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010 1010
matrix_mult,test_12319_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,128,144,856,16,0,0,1,1,0,0,0,0,18432,123264,12,4,0,default,default,default,,,,,,,,,,
matrix_mult,test_12323_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,156,44,288,16,0,0,1,0,0,0,0,0,6864,12672,2,3,0,1,1,1,43775,3053,17896,3138 MSa/s,63,6,6,12,399987,1008 1094 1008 1094 1008 1094
matrix_mult,test_12324_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint32,144,32,32,16,0,0,0,1,0,0,0,0,4608,1024,8,3,0,1,1,1,7123,2102,2695,2137 MSa/s,111,24,24,54,176205,1650 1650 1860 1296 1650 1650 1650 1650 1650 1650 1860 1296 1650 1650 1650 1650 1650 1650 1860 1296 1650 1650 1650 1650
matrix_mult,test_12325_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,4,4,144,16,0,0,1,1,0,0,0,0,16,576,1,1,0,1,1,1,2857,2461,125,5760 MSa/s,7,1,1,2,11564,1092
matrix_mult,test_12330_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,int16,cint32,2880,484,8,16,0,0,0,1,0,0,0,0,1393920,3872,11,9,0,default,default,default,,,,,,,,,,
matrix_mult,test_12331_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,14,4,96,16,0,0,1,1,1,0,0,0,56,384,2,14,0,default,default,default,,,,,,,,,,
matrix_mult,test_12332_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,128,12,24,16,0,0,0,0,1,0,0,0,1536,288,1,4,0,1,1,1,906,9309,377,10185 MSa/s,28,4,4,8,50352,1066 1066 1066 1066
matrix_mult,test_12338_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int16,72,4,544,16,0,0,1,1,0,0,0,0,288,2176,1,2,0,1,1,1,22679,8633,755,64847 MSa/s,18,2,2,4,101328,1016 1016
matrix_mult,test_12339_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,16128,12,16,16,0,0,1,0,1,0,0,0,193536,192,1,16,0,1,1,1,26816,26553,4062,79409 MSa/s,272,16,16,50,1866464,1336 1336 1336 1336 1336 1336 1336 1336 1336 1336 1336 1336 1336 1336 1336 1336
matrix_mult,test_12341_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int16,int32,520,8,144,16,0,0,1,0,0,0,0,0,4160,1152,1,10,0,1,1,1,11240,24943,928,100862 MSa/s,120,10,10,20,683960,1056 1056 1056 1056 1056 1056 1056 1056 1056 1056
matrix_mult,test_12342_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,384,20,200,16,0,0,1,1,0,0,0,0,7680,4000,5,12,0,default,default,default,,,,,,,,,,
matrix_mult,test_12349_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,22,5742,16,16,0,0,0,1,0,0,0,0,126324,91872,11,2,0,1,1,1,45121,18,18393,24 MSa/s,264,22,22,46,1799914,994 994 994 994 1038 942 994 994 994 994 994 994 994 994 994 1038 942 994 994 994 994 994
matrix_mult,test_12351_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint32,cint32,25,8,512,16,0,0,1,1,1,0,0,0,200,4096,1,5,0,1,1,1,19525,2624,6063,2638 MSa/s,75,5,5,10,546815,1544 1544 1544 1544 1544
matrix_mult,test_12352_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,4312,24,16,16,0,0,0,1,1,0,0,0,103488,384,2,11,0,1,1,1,26847,4525,14512,6017 MSa/s,232,22,22,51,1462373,1150 1090 1150 1090 1150 1090 1150 1090 1150 1090 1150 1090 1150 1090 1150 1150 1090 1150 1090 1090 1150 1090
matrix_mult,test_12357_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,100,5684,24,16,0,0,0,0,1,0,0,0,568400,136416,14,10,0,default,default,default,,,,,,,,,,
matrix_mult,test_12358_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,41,142,24,16,0,0,0,0,1,0,0,0,5822,3408,1,1,0,1,1,1,77880,23,45691,26 MSa/s,13,1,1,3,91801,1034
matrix_mult,test_12361_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int16,int32,832,940,48,16,0,0,1,1,1,0,0,0,782080,45120,10,8,0,default,default,default,,,,,,,,,,
matrix_mult,test_12363_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,12,8,1136,16,0,0,1,1,1,0,0,0,96,9088,1,1,0,1,1,1,39524,1724,3040,5605 MSa/s,15,1,1,3,93486,1264
matrix_mult,test_12365_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,3975,28,8,16,0,0,0,0,0,0,0,0,111300,224,14,5,0,default,default,default,,,,,,,,,,
matrix_mult,test_12370_aie22_hw_qor,AIE-MLv2,matrix_mult,int16,int32,int32,220,552,48,16,0,0,0,0,1,0,0,0,121440,26496,2,11,0,1,1,1,33776,920,8230,1710 MSa/s,276,22,22,50,1784871,1056 1196 1056 1196 1056 1196 1056 1196 1056 1196 1056 1196 1056 1196 1056 1196 1196 1056 1196 1056 1056 1196
matrix_mult,test_12371_aie22_hw_qor,AIE-MLv2,matrix_mult,int32,int32,int32,260,16,720,16,0,0,1,0,1,0,0,0,4160,11520,2,13,0,1,1,1,41262,13618,16752,14007 MSa/s,313,26,26,58,2037789,1098 1188 1098 1188 1098 1188 1098 1188 1098 1188 1098 1188 1098 1188 1098 1188 1098 1188 1188 1098 1098 1188 1098 1188 1098 1188
matrix_mult,test_12374_aie22_hw_qor,AIE-MLv2,matrix_mult,cint16,cint16,cint32,31,1776,24,16,0,0,0,0,0,0,0,0,55056,42624,12,1,0,1,1,1,71401,31,29514,31 MSa/s,134,12,12,25,819927,1106 1106 1106 1106 1106 1106 1106 1106 1106 1106 1158 1058
matrix_mult,test_12376_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,26,10,32,16,0,0,0,1,0,0,0,0,260,320,1,1,0,1,1,1,4143,583,1746,595 MSa/s,7,1,1,2,22249,1204
matrix_mult,test_12378_aie22_hw_qor,AIE-MLv2,matrix_mult,cint32,cint16,cint32,588,72,24,16,0,0,1,0,0,0,0,0,42336,1728,4,4,0,1,1,1,64197,640,27510,641 MSa/s,168,16,16,32,993900,1082 1000 1016 1016 1082 1000 1016 1016 1082 1000 1016 1016 1082 1000 1016 1016
