UUT_KERNEL,DATA_A,DATA_B,DIM_A,DIM_B,DIM_A_LEADING,SHIFT,ROUND_MODE,SAT_MODE,NUM_FRAMES,CASC_LEN,UUT_SSR,USE_MATRIX_RELOAD,API_IO,DUAL_IP,NUM_OUTPUTS,AIE_VARIANT,SINGLE_BUF,COMPILE,SIM,FUNC,Latency_last (ns),Throughput_last (MSa/s),Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
matrix_vector_mul,cint16,int32,40,96,1,0,0,0,21,6,5,1,0,0,1,22,,1,1,1,6353.0,43659.0,2552.0,6300.4,42878.46,1852.8,2329.0,43579.76,200.0,30.0,30.0,55.0,805940.0,1356 1338 1356 1356 1356 1414 1356 1338 1356 1356 1356 1414 1356 1338 1356 1356 1356 1414 1356 1338 1356 1356 1356 1414 1356 1338 1356 1356 1356 1414
matrix_vector_mul,cint32,cint32,8,56,1,0,0,0,3,2,2,0,0,0,1,1,,1,1,1,1653.0,2484.0,1012.8,1652.8,2485.2,540.79,497.0,3380.28,20.0,4.0,4.0,8.0,36146.0,1764 1856 1764 1856
matrix_vector_mul,float,cfloat,24,8,1,0,0,0,1,2,1,1,1,0,1,1,,1,1,1,1294.0,1246.0,84.8,-1.0,1257.51,-1.0,151.0,1589.4,8.0,2.0,2.0,4.0,6498.0,1668 1802
matrix_vector_mul,cint16,cint32,80,64,1,0,0,0,119,4,10,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,8,192,1,0,0,0,4,3,2,1,0,0,1,22,,1,1,1,80315.0,266.0,34984.0,80314.56,266.61,23044.0,30543.0,251.44,28.0,6.0,6.0,10.0,138298.0,2718 2732 2778 2718 2732 2778
matrix_vector_mul,cfloat,float,72,24,1,0,0,0,4,1,2,1,0,0,1,22,,1,1,0,136030.0,203.0,34131.19,136041.6,203.14,34020.4,42471.0,203.43,20.0,2.0,2.0,2.0,121704.0,2502 2502
matrix_vector_mul,cint32,cint32,120,8,1,0,0,0,7,1,6,0,0,0,1,1,,1,1,1,5351.0,3743.0,2960.0,5350.4,3743.31,1795.2,1368.0,6140.35,48.0,6.0,6.0,12.0,139662.0,2164 2164 2164 2164 2164 2164
matrix_vector_mul,int16,cint16,288,48,1,0,0,0,26,2,6,0,0,0,1,2,,1,1,1,90214.0,11925.0,30411.2,90177.02,11925.46,30098.95,22681.0,19808.65,126.0,12.0,12.0,18.0,865062.0,1376 1440 1376 1440 1376 1440 1376 1440 1376 1440 1376 1440
matrix_vector_mul,cint32,int16,72,112,1,0,0,0,15,7,6,1,0,0,1,22,,1,1,1,7168.0,69878.0,2136.0,7154.0,69530.95,1730.66,2158.0,70097.35,355.0,42.0,42.0,69.0,2086476.0,1362 1362 1362 1362 1410 1362 1362 1362 1410 1362 1346 1362 1362 1346 1362 1362 1362 1362 1410 1362 1362 1362 1410 1362 1346 1362 1362 1362 1362 1410 1346 1362 1362 1362 1362 1362 1410 1362 1346 1362 1362 1346
matrix_vector_mul,int16,int16,4992,64,1,0,0,0,2,4,6,0,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,int32,16,48,1,0,0,0,2,2,1,1,0,0,1,1,,1,1,1,803.0,7958.0,278.39,796.4,7943.32,189.6,182.0,10549.45,12.0,2.0,2.0,4.0,17759.0,2186 2338
matrix_vector_mul,cint16,cint32,2408,16,1,0,0,0,4,4,7,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int32,24,16,1,0,0,0,1,2,3,1,1,0,1,2,,1,1,1,1157.0,4219.0,118.4,1140.0,4210.52,-1.0,80.0,6000.0,24.0,6.0,6.0,9.0,16296.0,1008 1168 1008 1168 1008 1168
matrix_vector_mul,int16,int32,208,120,1,0,0,0,11,1,13,0,0,0,1,2,,1,1,1,34520.0,23200.0,11889.6,34443.19,23201.73,11833.6,4206.0,81597.71,130.0,13.0,13.0,26.0,733265.0,1280 1280 1280 1280 1280 1280 1280 1280 1280 1280 1280 1280 1280
matrix_vector_mul,cfloat,cfloat,32,20,1,0,0,0,2,5,1,1,1,1,2,1,,1,1,1,1775.0,6243.0,128.0,-1.0,6201.55,-1.0,227.0,7048.45,20.0,5.0,5.0,9.0,32881.0,2004 2052 2052 2052 2088
matrix_vector_mul,cint32,int32,44,168,1,0,0,0,1,3,11,0,0,0,1,22,,1,1,1,3403.0,15661.0,1772.8,3361.6,15267.72,472.8,640.0,14460.09,168.0,33.0,33.0,58.0,206998.0,1214 1276 1214 1276 1214 1214 1214 1276 1214 1214 1276 1214 1214 1276 1214 1214 1276 1214 1276 1214 1214 1214 1276 1276 1214 1214 1276 1214 1214 1214 1214 1276 1214
matrix_vector_mul,float,cfloat,72,24,1,0,0,0,2,6,9,1,1,0,1,2,,1,1,1,2070.0,15091.0,558.4,2050.4,12857.14,-1.0,369.0,11771.11,216.0,54.0,54.0,73.0,160128.0,1472 1456 1472 1456 1472 1472 1472 1472 1616 1472 1616 1456 1472 1472 1456 1472 1472 1456 1472 1472 1456 1616 1472 1472 1616 1472 1456 1616 1472 1472 1472 1456 1472 1456 1472 1472 1472 1472 1616 1472 1616 1472 1472 1472 1472 1456 1472 1472 1472 1456 1616 1472 1616 1472
matrix_vector_mul,cfloat,float,24,16,1,0,0,0,2,1,6,1,1,1,2,1,,1,1,1,489.0,6620.0,67.2,488.8,6614.48,115.73,102.0,9411.76,24.0,6.0,6.0,6.0,27174.0,1884 1884 1884 1884 1884 1884
matrix_vector_mul,int16,int16,64,368,1,0,0,0,5,1,4,0,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,40,16,1,0,0,0,127,2,10,0,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int16,24,48,1,0,0,0,3,1,3,1,0,0,1,22,,1,1,1,1404.0,9680.0,454.4,1414.64,9711.19,356.26,389.0,11105.39,12.0,3.0,3.0,3.0,36639.0,1318 1318 1318
matrix_vector_mul,int16,cint16,224,104,1,0,0,0,4,13,7,0,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint32,32,4,1,0,0,0,4,1,2,1,1,1,2,1,,1,1,1,1206.0,1560.0,54.4,1205.59,1562.06,327.46,365.0,1753.42,8.0,2.0,2.0,2.0,12646.0,1718 1718
matrix_vector_mul,cfloat,float,920,16,1,0,0,0,1,1,10,1,1,1,2,1,,1,1,1,4454.0,18308.0,67.2,4586.66,23350.25,-1.0,747.0,24664.87,50.0,10.0,10.0,10.0,260330.0,1926 1926 1926 1926 1926 1926 1926 1926 1926 1926
matrix_vector_mul,int32,cint32,4144,16,1,0,0,0,6,4,7,0,0,0,1,2,,1,1,1,88866.0,17942.0,22315.2,88853.78,17941.29,22161.6,13492.0,36857.39,322.0,28.0,28.0,56.0,2061318.0,1216 1216 1328 1200 1216 1216 1328 1200 1216 1216 1328 1200 1216 1216 1328 1200 1216 1216 1328 1200 1216 1216 1328 1200 1216 1216 1328 1200
matrix_vector_mul,int16,int32,64,704,1,0,0,0,11,8,2,0,0,0,1,2,,1,1,1,54723.0,28428.0,19124.8,54021.71,28267.58,17372.92,6515.0,95091.32,174.0,16.0,16.0,32.0,1155788.0,1280 1328 1328 1328 1328 1328 1328 1360 1280 1328 1328 1328 1328 1328 1328 1360
matrix_vector_mul,int32,cint32,16,4,1,0,0,0,2,1,1,1,1,1,2,1,,1,1,1,971.0,1049.0,49.6,-1.0,1046.77,-1.0,108.0,1481.48,4.0,1.0,1.0,1.0,3251.0,1916
matrix_vector_mul,cint16,int16,624,160,1,0,0,0,2,5,6,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,12,56,1,0,0,0,7,2,1,0,0,0,1,2,,1,1,1,69157.0,213.0,26916.8,68567.42,213.0,21924.8,27642.0,212.71,18.0,2.0,2.0,4.0,87778.0,1968 2064
matrix_vector_mul,float,cfloat,224,16,1,0,0,0,78,4,7,0,0,0,1,2,,1,1,0,137970.0,6074.0,46403.2,137932.57,6074.16,45983.26,47542.0,7350.13,252.0,28.0,28.0,56.0,1606094.0,1616 1616 1664 1600 1616 1616 1664 1600 1616 1616 1664 1600 1616 1616 1664 1600 1616 1616 1664 1600 1616 1616 1664 1600 1616 1616 1664 1600
matrix_vector_mul,cfloat,float,8,56,1,0,0,0,6,1,1,0,0,0,1,2,,1,1,1,35240.0,227.0,16160.0,35239.26,227.56,11812.0,14729.0,228.12,11.0,1.0,1.0,3.0,48913.0,1888
matrix_vector_mul,float,cfloat,176,24,1,0,0,0,5,2,2,0,0,0,1,1,,1,1,1,23359.0,2722.0,7860.8,23345.6,2722.43,7744.36,4382.0,6024.64,26.0,4.0,4.0,8.0,111280.0,2450 2562 2450 2562
matrix_vector_mul,cint16,int16,16,128,1,0,0,0,1,2,2,1,1,1,2,1,,1,1,1,680.0,16000.0,182.4,676.8,15719.87,128.0,129.0,19844.96,16.0,4.0,4.0,8.0,25286.0,1948 2000 1948 2000
matrix_vector_mul,cfloat,float,64,112,1,0,0,0,1,2,4,0,0,0,1,2,,1,1,1,16681.0,1821.0,6377.6,16682.13,1821.63,3934.98,4950.0,1810.1,40.0,8.0,8.0,12.0,138880.0,1776 1888 1776 1888 1776 1888 1776 1888
matrix_vector_mul,cint32,cint32,12,12,1,0,0,0,2,3,1,1,1,0,2,1,,1,1,1,649.0,2013.0,123.2,643.6,1978.02,141.33,147.0,2448.97,12.0,3.0,3.0,6.0,11284.0,1918 2176 2262
matrix_vector_mul,cint32,int16,4,256,1,0,0,0,1,4,1,1,1,1,2,1,,1,1,1,881.0,7585.0,350.4,876.0,7441.86,133.86,162.0,7901.23,16.0,4.0,4.0,8.0,25285.0,1718 1734 1734 1796
matrix_vector_mul,int16,cint32,256,24,1,0,0,0,10,2,2,1,0,0,1,2,,1,1,1,21823.0,8432.0,7552.0,21844.22,8422.68,7289.72,9053.0,8483.37,48.0,4.0,4.0,8.0,303212.0,1120 1216 1120 1216
matrix_vector_mul,int32,cint32,1144,24,1,0,0,0,3,6,11,1,1,0,1,2,,1,1,1,6197.0,53520.0,278.39,6181.2,53537.37,1517.86,1923.0,53652.94,264.0,66.0,66.0,92.0,804034.0,1280 1264 1280 1264 1280 1280 1280 1280 1264 1584 1280 1280 1584 1280 1280 1584 1280 1280 1280 1280 1264 1280 1264 1264 1280 1280 1264 1584 1280 1280 1584 1280 1280 1584 1280 1280 1280 1264 1280 1264 1280 1280 1280 1280 1584 1280 1584 1280 1280 1280 1264 1280 1264 1584 1264 1280 1280 1264 1584 1280 1584 1280 1280 1280 1280 1264
matrix_vector_mul,cfloat,cfloat,12,16,1,0,0,0,21,4,3,0,0,0,1,2,,1,1,1,9859.0,1275.0,4182.39,9886.28,1275.0,3162.4,3949.0,1276.27,54.0,12.0,12.0,24.0,114054.0,1872 1920 1920 1968 1872 1920 1920 1968 1872 1920 1920 1968
matrix_vector_mul,cint16,int16,96,48,1,0,0,0,4,3,3,1,1,0,2,1,,1,1,1,681.0,55020.0,96.0,680.8,55082.12,333.44,381.0,60472.44,36.0,9.0,9.0,15.0,167475.0,1838 1886 1920 1838 1886 1920 1838 1886 1920
matrix_vector_mul,cint32,cint32,8,16,1,0,0,0,77,4,2,0,0,0,1,1,,1,1,1,5568.0,4992.0,3243.2,5568.0,4991.89,1974.4,1497.0,8229.79,58.0,8.0,8.0,16.0,224738.0,1758 1888 1888 1968 1758 1888 1888 1968
matrix_vector_mul,int16,cint32,192,40,1,0,0,0,40,2,6,0,0,0,1,2,,1,1,1,61138.0,14810.0,20844.8,61039.77,14810.77,20741.6,13102.0,29308.5,144.0,12.0,12.0,24.0,917268.0,1056 1152 1056 1152 1056 1152 1056 1152 1056 1152 1056 1152
matrix_vector_mul,cint32,int32,64,40,1,0,0,0,47,5,8,0,0,0,1,1,,1,1,1,18911.0,18933.0,6484.8,18887.2,18929.98,6331.81,1903.0,79157.89,256.0,40.0,40.0,89.0,1219776.0,1738 1738 1838 1706 1738 1738 1738 1838 1706 1738 1738 1738 1838 1706 1738 1738 1738 1706 1838 1706 1738 1738 1738 1838 1706 1738 1738 1738 1738 1838 1706 1738 1738 1738 1838 1738 1738 1838 1706 1738
matrix_vector_mul,cint32,cint32,680,8,1,0,0,0,8,2,10,0,0,0,1,2,,1,1,1,13927.0,12487.0,4596.8,13926.4,12488.52,3484.8,1292.0,42533.22,190.0,20.0,20.0,40.0,837580.0,1200 1088 1200 1088 1200 1088 1200 1088 1200 1088 1200 1088 1200 1088 1200 1088 1200 1088 1200 1088
matrix_vector_mul,int16,cint32,192,640,1,0,0,0,6,8,3,0,0,0,1,22,,1,1,1,71844.0,31865.0,24742.4,71181.37,31865.16,22955.81,13713.0,67206.3,264.0,24.0,24.0,45.0,1730724.0,1022 1022 1022 1096 1004 1022 1022 1022 1022 1022 1022 1096 1004 1022 1022 1022 1022 1022 1022 1096 1004 1022 1022 1022
matrix_vector_mul,cint32,cint32,24,24,1,0,0,0,1,2,2,1,1,0,2,1,,1,1,1,849.0,2582.0,182.4,839.36,2589.92,222.4,245.0,3050.84,16.0,4.0,4.0,8.0,18118.0,2246 2396 2246 2396
matrix_vector_mul,float,cfloat,152,64,1,0,0,0,11,8,1,0,0,0,1,22,,1,1,0,243208.0,1332.0,82707.2,243183.88,1332.55,80289.23,87224.0,1533.52,81.0,8.0,8.0,15.0,485889.0,1646 1680 1680 1680 1680 1680 1680 1732
matrix_vector_mul,int32,int16,72,32,1,0,0,0,2,1,1,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,float,88,384,0,0,0,0,1,8,11,0,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int32,464,24,1,0,0,0,1,1,1,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint16,16,120,1,0,0,0,5,3,4,1,0,0,1,22,,1,1,1,1846.0,18677.0,929.6,1800.32,17915.86,512.79,641.0,18720.74,56.0,12.0,12.0,20.0,200808.0,1046 1094 1030 1046 1094 1030 1046 1094 1030 1046 1094 1030
matrix_vector_mul,cint32,int16,4,64,1,0,0,0,2,2,1,1,1,0,2,1,,1,1,1,384.0,3555.0,126.4,384.0,3538.81,144.64,143.0,4475.52,8.0,2.0,2.0,4.0,12641.0,2482 2320
matrix_vector_mul,int16,cint32,3392,12,1,0,0,0,3,1,4,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,cint16,56,624,1,0,0,0,10,6,7,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,float,56,32,1,0,0,0,7,4,2,0,0,0,1,22,,1,1,1,88980.0,711.0,21070.4,89181.06,711.79,17623.2,22059.0,710.82,56.0,8.0,8.0,14.0,230394.0,2714 2682 2682 2714 2714 2682 2682 2714
matrix_vector_mul,cint16,cint32,136,80,1,0,0,0,1,10,1,1,1,1,2,1,,1,1,1,3682.0,25185.0,337.6,-1.0,25158.63,-1.0,526.0,25855.51,40.0,10.0,10.0,15.0,109301.0,1756 1796 1796 1796 1796 1796 1796 1796 1796 1856
matrix_vector_mul,cint32,cint16,16,24,1,0,0,0,1,1,4,1,1,0,2,1,,1,1,1,746.0,1910.0,182.4,746.56,1913.46,200.8,208.0,2307.69,16.0,4.0,4.0,4.0,15048.0,2432 2432 2432 2432
matrix_vector_mul,cfloat,cfloat,304,24,1,0,0,0,2,6,2,1,1,0,1,1,,1,1,0,2766.0,19961.0,147.19,2760.0,19719.43,731.73,898.0,20311.8,72.0,12.0,12.0,24.0,263222.0,1988 2036 2036 2036 2036 2076 1988 2036 2036 2036 2036 2076
matrix_vector_mul,float,cfloat,384,60,1,0,0,0,2,5,2,0,0,0,1,1,,1,1,1,27422.0,6822.0,7059.2,27369.23,6815.81,6744.4,3823.0,15066.7,62.0,10.0,10.0,20.0,222648.0,2498 2512 2512 2512 2608 2498 2512 2512 2512 2608
matrix_vector_mul,float,cfloat,208,396,1,0,0,0,5,9,13,0,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint32,36,8,1,0,0,0,1,2,1,1,1,1,2,1,,1,1,1,2805.0,1734.0,88.0,2795.2,1542.28,-1.0,192.0,1875.0,8.0,2.0,2.0,4.0,9061.0,1630 1846
matrix_vector_mul,int16,cint32,256,24,1,0,0,0,56,6,2,0,0,0,1,2,,1,1,1,61232.0,16816.0,20619.2,61202.85,16815.76,20429.41,11226.0,38311.06,130.0,12.0,12.0,24.0,872156.0,1072 1136 1136 1136 1136 1200 1072 1136 1136 1136 1136 1200
matrix_vector_mul,int16,int32,240,112,1,0,0,0,2,1,5,0,0,0,1,1,,1,1,1,16928.0,9461.0,5721.6,16913.82,9461.23,5666.7,1687.0,39834.02,35.0,5.0,5.0,10.0,131415.0,2128 2128 2128 2128 2128
matrix_vector_mul,int16,cint32,272,16,1,0,0,0,29,4,1,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,cint32,432,12,1,0,0,0,28,3,3,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,84,8,1,0,0,0,86,2,7,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int16,8,32,1,0,0,0,1,2,2,1,1,0,2,1,,1,1,1,729.0,3764.0,80.0,-1.0,3555.55,-1.0,50.0,6400.0,16.0,4.0,4.0,8.0,12994.0,1510 1586 1510 1586
matrix_vector_mul,int32,cint16,16,520,1,0,0,0,18,5,2,0,0,0,1,22,,1,1,1,61060.0,7541.0,21774.4,60486.51,7514.49,19857.6,10107.0,18523.64,114.0,10.0,10.0,20.0,775616.0,1294 1312 1312 1312 1370 1294 1312 1312 1312 1370
matrix_vector_mul,int16,cint32,416,4,1,0,0,0,16,1,13,0,0,0,1,1,,1,1,1,3349.0,23540.0,1969.6,3348.43,23538.29,1131.06,1351.0,24633.6,91.0,13.0,13.0,26.0,255177.0,1850 1850 1850 1850 1850 1850 1850 1850 1850 1850 1850 1850 1850
matrix_vector_mul,int16,cint16,1104,40,1,0,0,0,1,5,1,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,cint16,3872,32,1,0,0,0,2,2,11,0,0,0,1,22,,1,1,1,63209.0,23540.0,10676.8,63206.98,23541.57,10523.52,1946.0,159177.8,202.0,22.0,22.0,46.0,1107744.0,1402 1310 1402 1310 1402 1310 1402 1310 1402 1310 1402 1310 1402 1310 1402 1310 1402 1310 1402 1310 1402 1310
matrix_vector_mul,int32,cint32,24,4,1,0,0,0,13,1,3,1,0,0,1,22,,1,1,1,1365.0,3495.0,481.6,1371.81,3484.43,357.86,391.0,3989.76,12.0,3.0,3.0,3.0,24156.0,1230 1230 1230
matrix_vector_mul,int32,cint32,32,24,1,0,0,0,125,6,2,0,0,0,1,22,,1,1,1,25555.0,11104.0,15337.6,25555.2,11103.98,8645.6,10791.0,11120.37,140.0,12.0,12.0,24.0,954660.0,1188 1196 1196 1196 1196 1286 1188 1196 1196 1196 1196 1286
matrix_vector_mul,cint16,int32,24,32,1,0,0,0,3,4,3,1,1,1,2,1,,1,1,1,904.0,15058.0,108.8,891.73,13903.76,153.6,172.0,16842.1,48.0,12.0,12.0,24.0,45135.0,1678 1734 1734 1790 1678 1734 1734 1790 1678 1734 1734 1790
matrix_vector_mul,float,cfloat,16,272,0,0,0,0,1,2,1,0,0,0,1,1,,1,1,1,5629.0,2495.0,3492.8,5628.06,2494.19,1744.8,2097.0,2594.18,15.0,2.0,2.0,4.0,43864.0,1820 1900
matrix_vector_mul,cfloat,cfloat,104,12,1,0,0,0,1,3,13,1,1,0,1,2,,1,1,0,7253.0,2552.0,705.6,7188.16,2404.23,483.2,679.0,2307.69,156.0,39.0,39.0,57.0,115661.0,2256 2224 2304 2224 2304 2240 2304 2256 2224 2304 2256 2224 2304 2240 2208 2256 2224 2256 2224 2224 2304 2304 2288 2256 2224 2256 2304 2224 2304 2256 2224 2256 2304 2224 2304 2240 2224 2256 2304
matrix_vector_mul,cfloat,float,52,64,1,0,0,0,2,8,13,1,1,1,2,1,,1,1,1,2222.0,83200.0,288.0,2212.6,81568.62,79.46,123.0,72982.45,416.0,104.0,104.0,176.0,364429.0,1642 1626 1642 1624 1640 1616 1616 1642 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1640 1642 1616 1642 1616 1616 1640 1642 1640 1640 1616 1616 1642 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1640 1642 1616 1642 1640 1642 1640 1642 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1616 1640 1642 1640 1616 1616 1616 1616 1616 1616 1640 1640
matrix_vector_mul,float,cfloat,32,96,1,0,0,0,1,8,2,1,1,0,1,2,,1,1,1,4218.0,5086.0,2187.19,4145.92,4794.86,604.8,1050.0,3657.14,58.0,16.0,16.0,24.0,63860.0,1744 1776 1776 1776 1776 1776 1776 1856 1744 1776 1776 1776 1776 1776 1776 1856
matrix_vector_mul,cfloat,cfloat,36,16,1,0,0,0,24,2,3,0,0,0,1,1,,1,1,0,17150.0,2394.0,5840.0,17110.51,2394.01,5770.4,2575.0,6710.67,39.0,6.0,6.0,12.0,156159.0,1894 2022 1894 2022 1894 2022
matrix_vector_mul,cint16,int32,72,24,1,0,0,0,2,1,3,1,0,0,1,22,,1,1,1,3854.0,4465.0,886.4,3954.26,4462.8,774.4,934.0,4625.26,12.0,3.0,3.0,3.0,37785.0,1482 1482 1482
matrix_vector_mul,cint16,int32,504,80,1,0,0,0,8,10,7,1,0,0,1,22,,1,1,1,12081.0,140000.0,2961.6,12081.6,140027.79,2303.19,2910.0,139082.44,550.0,70.0,70.0,100.0,2836540.0,1378 1310 1310 1262 1310 1262 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1378 1310 1378 1310 1310 1310 1262 1310 1310 1262 1310 1310 1262 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1378 1310 1310 1378 1310 1310 1378 1310 1310 1310 1262 1310 1310 1310 1262 1310 1310 1310 1310 1310 1310 1310 1310 1310 1310 1378 1310
matrix_vector_mul,cint32,cint32,12,40,1,0,0,0,77,10,3,0,0,0,1,1,,1,1,1,5721.0,18713.0,3396.8,5721.6,18719.61,1974.4,1685.0,27418.39,201.0,30.0,30.0,60.0,820587.0,1758 1888 1888 1888 1888 1888 1888 1888 1888 1968 1758 1888 1888 1888 1888 1888 1888 1888 1888 1968 1758 1888 1888 1888 1888 1888 1888 1888 1888 1968
matrix_vector_mul,int16,cint32,864,40,1,0,0,0,28,10,6,0,0,0,1,2,,1,1,1,19568.0,149934.0,11729.6,19548.8,149851.33,6454.4,6478.0,186839.66,666.0,60.0,60.0,141.0,4496916.0,1152 1072 1072 1152 1072 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1152 1264 1152 1152 1264 1152 1264 1152 1152 1072 1152 1152 1152 1072 1264 1152 1152 1152 1152 1152 1072 1152 1152 1264 1152 1152 1152 1152 1152 1152 1264 1152 1152 1152 1152 1152 1152
matrix_vector_mul,int16,int16,2816,128,1,0,0,0,2,8,8,0,0,0,1,1,,1,1,1,36589.0,119176.0,6411.2,36584.58,119322.71,6038.24,1918.0,469822.73,336.0,64.0,64.0,106.0,1614536.0,2728 2748 2748 2748 2748 2748 2820 2728 2804 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2820 2712 2728 2804 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2820 2728 2728 2804 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2748 2820 2728 2748 2748 2748 2820 2728 2748
matrix_vector_mul,float,cfloat,360,12,1,0,0,0,2,3,1,1,1,0,2,1,,1,1,1,8669.0,3559.0,129.6,8726.13,3554.97,2427.73,3004.0,3595.2,18.0,3.0,3.0,6.0,76563.0,2100 2140 2234
matrix_vector_mul,cfloat,float,28,192,1,0,0,0,29,8,7,1,0,0,1,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int32,832,32,1,0,0,0,6,4,2,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int32,48,248,1,0,0,0,2,1,2,0,0,0,1,22,,1,1,1,46912.0,1513.0,15835.2,46882.97,1513.28,15701.53,7799.0,3815.87,20.0,2.0,2.0,4.0,109150.0,1446 1446
matrix_vector_mul,cfloat,float,12,16,1,0,0,0,55,2,1,0,0,0,1,22,,1,1,1,209592.0,151.0,70254.39,209566.85,151.19,69817.72,76811.0,171.85,19.0,2.0,2.0,5.0,107039.0,2648 2698
matrix_vector_mul,float,cfloat,1192,12,1,0,0,0,3,3,1,1,1,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,int32,320,48,1,0,0,0,16,3,5,0,0,0,1,2,,1,1,0,32095.0,23228.0,10972.8,31997.6,23224.16,10553.84,13196.0,23279.78,165.0,15.0,15.0,30.0,1087595.0,1520 1536 1600 1520 1536 1600 1520 1536 1600 1520 1536 1600 1520 1536 1600
matrix_vector_mul,int16,int16,192,448,1,0,0,0,14,7,6,0,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,cfloat,2160,8,1,0,0,0,8,2,9,0,0,0,1,22,,1,1,0,216299.0,3196.0,49560.0,216801.46,3196.98,43240.8,54024.0,3198.57,234.0,18.0,18.0,56.0,1436265.0,1818 1786 1818 1786 1818 1786 1818 1786 1818 1786 1818 1786 1818 1786 1818 1786 1818 1786
matrix_vector_mul,cfloat,cfloat,64,8,1,0,0,0,7,2,8,1,0,0,1,1,,1,1,0,1420.0,10298.0,432.0,1408.4,10268.52,339.2,378.0,11851.85,64.0,16.0,16.0,32.0,111336.0,1754 1914 1754 1914 1754 1914 1754 1914 1754 1914 1754 1914 1754 1914 1754 1914
matrix_vector_mul,int16,int32,1936,32,1,0,0,0,2,2,11,1,1,0,1,2,,1,1,1,5522.0,59312.0,211.2,5522.24,59321.52,2088.8,2584.0,59961.28,121.0,22.0,22.0,33.0,543994.0,1360 1504 1360 1504 1360 1504 1360 1504 1360 1504 1360 1504 1360 1504 1360 1504 1360 1504 1360 1504 1360 1504
matrix_vector_mul,int32,cint32,3016,60,1,0,0,0,1,5,13,1,1,0,1,22,,1,1,1,30711.0,44320.0,712.0,-1.0,44328.1,-1.0,5148.0,44326.86,390.0,65.0,65.0,82.0,1592552.0,1296 1328 1296 1328 1328 1434 1328 1434 1328 1296 1328 1328 1296 1328 1328 1434 1328 1434 1328 1328 1328 1296 1296 1328 1328 1296 1328 1328 1296 1434 1328 1296 1434 1328 1328 1434 1314 1328 1328 1328 1328 1296 1434 1328 1328 1296 1328 1328 1328 1328 1434 1328 1328 1296 1434 1328 1314 1328 1328 1328 1434 1434 1434 1296 1328
matrix_vector_mul,cfloat,float,16,16,1,0,0,0,11,1,2,0,0,0,1,1,,1,1,1,6686.0,1248.0,3044.8,6686.4,1248.22,2256.0,899.0,3915.46,16.0,2.0,2.0,4.0,55126.0,2110 2110
