UUT_KERNEL,AIE_VARIANT,DATA_TYPE,DATA_OUT_TYPE,COEFF_TYPE,FIR_LEN,SHIFT,SAT_MODE,ROUND_MODE,INPUT_WINDOW_VSIZE,CASC_LEN,DUAL_IP,USE_COEFF_RELOAD,NUM_OUTPUTS,UUT_SSR,PORT_API,INTERPOLATE_FACTOR,DECIMATE_FACTOR,UUT_PARA_DECI_POLY,UUT_PARA_INTERP_POLY,UPSHIFT_CT,SINGLE_BUF,COMPILE,SIM,FUNC,Latency_last (ns),Throughput_last (MSa/s),Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
fir_sr_asym,22,cint16,cint16,cint16,179,0,0,0,4880,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,243206.0,59.0,84848.0,243551.31,59.67,81870.89,102194.0,59.69,16.0,1.0,1.0,3.0,85603.0,4132
fir_sr_asym,1,float,float,float,80,0,0,0,52224,1,1,0,2,8,1,1,1,1,1,0,0,1,1,1,2296.0,2282.0,592.0,2296.0,2282.39,22878.4,28646.0,2281.71,64.0,64.0,64.0,170.0,232928.0,2828 2702 2828 2702 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2702 2828 2702 2828 2828 2702 2828 2702 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2690 2702 2828 2702 2828
fir_sr_asym,2,float,float,float,16,0,0,0,192,2,0,1,1,8,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,61,0,0,0,50240,2,1,1,2,1,1,1,1,1,1,0,0,1,1,1,887.0,1245.0,337.6,886.4,1245.16,40311.78,50428.0,1245.33,5.0,2.0,2.0,4.0,5504.0,3804 2860
fir_sr_asym,2,cint32,cint32,int32,4,0,0,0,40,1,0,1,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int32,int32,int16,15,0,0,0,128,7,0,0,1,1,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int32,289,0,0,0,24,5,0,0,1,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,260,0,0,0,384,6,1,0,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,float,float,float,16,0,0,0,1824,3,0,1,1,4,0,1,1,1,1,0,0,1,1,1,1464.0,3534.0,1201.59,1461.44,3545.15,510.4,705.0,3294.79,124.0,48.0,48.0,96.0,290896.0,2142 1942 1934 2334 1942 1948 2142 1942 1948 2142 2334 1942 1948 2142 1942 1880 2334 1942 1948 2142 1942 1942 1948 2142 1942 1894 2142 1942 1880 2334 1942 1948 1948 2142 1942 1894 2142 1942 1894 2142 1942 1880 2142 1942 1948 2142 1942 1948
fir_sr_asym,22,cint32,cint32,cint16,1310,0,0,0,60,2,0,0,1,5,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int32,int32,int32,78,0,0,0,384,1,0,0,1,6,1,1,1,1,1,0,0,1,1,1,2031.0,1129.0,782.4,2028.94,1129.24,340.62,471.0,1137.44,36.0,36.0,36.0,54.0,120552.0,2384 2384 2368 2384 2912 2576 2576 2576 2576 2368 2912 2384 2912 2576 2576 2576 2384 2368 2576 2384 2384 2368 2384 2368 2384 2368 2576 2912 2576 2384 2384 2384 2384 2912 2816 2384
fir_sr_asym,1,cint16,cint16,int16,1330,0,0,0,5888,8,0,0,1,2,0,1,1,1,1,0,0,1,1,1,31740.0,354.0,31934.4,31724.34,354.23,16606.15,20607.0,357.26,100.0,32.0,32.0,65.0,699176.0,3164 3172 3188 3164 3180 3188 3396 3164 3164 3172 3188 3164 3180 3188 3332 3332 3188 3180 3164 3188 3172 3164 3164 3388 3164 3180 3188 3188 3180 3164 3176 3184
fir_sr_asym,22,int32,int32,int32,27,0,0,0,1152,3,0,1,1,3,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,float,107,0,0,0,12,10,0,1,1,1,0,1,1,1,1,0,0,1,1,1,3362.0,21.0,720.0,3377.6,22.68,-1.0,680.0,22.05,26.0,10.0,10.0,15.0,48568.0,3080 2536 2552 2552 2536 2520 2568 2508 2476 2458
fir_sr_asym,1,float,float,float,440,0,0,0,1536,10,1,0,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,184,0,0,0,30208,1,1,1,2,4,1,1,1,1,1,0,0,1,1,1,1240.0,3267.0,497.6,1252.34,3267.24,9246.4,11608.0,3254.89,28.0,16.0,16.0,32.0,49536.0,3956 3796 3748 3700 4004 3748 3748 3700 3956 3748 3748 3732 3972 3748 3796 3700
fir_sr_asym,2,cint32,cint32,cint32,12,0,0,0,80,1,0,0,1,4,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int32,int32,int16,12,0,0,0,256,3,1,1,2,2,1,1,1,1,1,0,0,1,1,1,835.0,1292.0,168.0,837.6,1296.31,200.0,250.0,1311.47,18.0,12.0,12.0,24.0,29998.0,1918 1846 1846 1846 1846 1850 1918 1846 1846 1846 1846 1850
fir_sr_asym,1,cint32,cint32,int32,20,0,0,0,5120,2,1,1,2,10,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,925,0,0,0,5440,4,1,0,2,5,1,1,1,1,1,0,0,1,1,1,1506.0,3991.0,11916.8,1528.91,4003.36,1366.97,1712.0,3985.93,100.0,100.0,100.0,261.0,476455.0,4688 4232 4232 4704 3792 4960 4944 3792 4688 4232 4232 4704 3792 4960 4944 3792 4688 4232 4232 4688 3792 4944 4944 3792 4688 4232 4232 4688 3824 5120 5120 5120 5120 4688 4688 4688 4232 4232 4232 3792 3792 3792 4944 4944 4960 4688 4688 4704 4232 4232 4232 3792 3792 3792 4944 4944 4960 4688 4688 4704 4232 4232 4232 3792 3792 3792 4944 4960 4960 4688 4704 4704 4232 4232 4232 3792 3792 3792 4960 4960 4960 4704 4704 4704 4232 4232 4232 3824 3824 3824 5120 3824 4688 4232 4232 4704 3792 4960 4944 3792
fir_sr_asym,22,cint16,cint16,cint16,110,0,0,0,40,7,0,0,1,5,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,cint16,20,0,0,0,128,1,1,1,2,2,1,1,1,1,1,0,0,1,1,1,1588.0,649.0,182.4,-1.0,647.4,-1.0,244.0,655.73,10.0,4.0,4.0,8.0,12742.0,2760 2572 2760 2572
fir_sr_asym,1,cint16,cint16,cint16,24,0,0,0,7584,3,0,1,1,2,0,1,1,1,1,0,0,1,1,1,8174.0,2050.0,6787.2,8210.85,2044.66,3709.41,4853.0,1954.23,56.0,12.0,12.0,23.0,341374.0,2434 2046 1998 2222 2046 1984 2434 2046 1998 2222 2022 1984
fir_sr_asym,2,cint32,cint32,cint16,113,0,0,0,260,2,0,0,2,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int16,int16,int32,328,0,0,0,3392,5,0,0,1,8,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,cfloat,101,0,0,0,40,4,0,0,1,1,0,1,1,1,1,0,0,1,1,1,4315.0,30.0,8129.6,4315.2,30.02,1332.0,1645.0,30.39,11.0,4.0,4.0,7.0,30852.0,3648 3456 3440 3496
fir_sr_asym,2,cint16,cint16,int32,98,0,0,0,16,4,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,float,468,0,0,0,528,4,0,1,1,4,0,1,1,1,1,0,0,1,1,1,17490.0,98.0,6304.0,17480.32,98.46,5359.2,6839.0,96.57,157.0,64.0,64.0,114.0,517456.0,3090 3074 3122 3090 3458 3450 3026 3098 3090 3074 3122 3090 3470 3466 3026 3098 3090 3074 3122 3090 3458 3466 3098 3098 3074 3074 3090 3090 3834 3834 3834 3882 3090 3090 3074 3074 3098 3098 3466 3466 3090 3090 3074 3074 3098 3098 3458 3450 3122 3090 3090 3074 3026 3098 3470 3458 3122 3122 3090 3090 3022 3022 3006 3084
fir_sr_asym,2,float,float,float,343,0,0,0,11720,8,0,0,2,1,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,169,0,0,0,80,5,0,0,2,1,0,1,1,1,1,0,0,1,1,1,1016.0,355.0,3729.6,1016.0,353.44,226.32,268.0,373.13,15.0,5.0,5.0,10.0,19875.0,2612 2466 2466 2466 2596
fir_sr_asym,1,float,float,float,14,0,0,0,384,6,1,0,2,2,1,1,1,1,1,0,0,1,1,1,787.0,1465.0,262.39,787.2,1463.41,262.39,331.0,1450.15,24.0,24.0,24.0,48.0,79656.0,1886 1540 1540 1540 1540 1540 1634 1540 1540 1540 1540 1602 1886 1540 1540 1540 1540 1540 1634 1540 1540 1540 1540 1602
fir_sr_asym,2,cint32,cint32,cint16,834,0,0,0,24,3,0,1,1,6,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int32,int32,int32,35,0,0,0,896,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1,4852.0,82.0,470.4,4852.8,81.98,10930.17,13656.0,82.01,5.0,2.0,2.0,9.0,6863.0,5172 5916
fir_sr_asym,2,cint16,cint16,cint32,42,0,0,0,5432,4,0,0,1,7,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int32,int32,int16,1415,0,0,0,2616,7,0,0,1,1,0,1,1,1,1,0,0,1,1,1,84138.0,91.0,48777.6,84136.86,91.57,28567.2,35690.0,91.62,34.0,7.0,7.0,12.0,209715.0,5356 5060 5052 5060 5060 5060 5136
fir_sr_asym,1,cint32,cint32,cint32,70,0,0,0,128,8,1,0,2,2,1,1,1,1,1,0,0,1,1,1,780.0,727.0,142.4,779.2,723.99,176.16,226.0,711.11,32.0,32.0,32.0,56.0,155832.0,2610 2706 2210 2290 2370 2338 1986 2434 2562 2706 2194 2306 2370 2322 1986 2418 2610 2706 2210 2290 2370 2338 1986 2434 2610 2706 2210 2290 2370 2338 2018 2418
fir_sr_asym,1,cint16,cint16,int16,16,0,0,0,9664,1,1,1,2,2,1,1,1,1,1,0,0,1,1,1,270.0,4774.0,115.2,270.85,4776.32,2023.46,2523.0,4787.95,10.0,4.0,4.0,8.0,10118.0,2178 2066 2178 2066
fir_sr_asym,1,cint16,cint16,cint32,8,0,0,0,41088,2,1,0,2,2,1,1,1,1,1,0,0,1,1,1,790.0,1377.0,124.8,791.14,1377.79,29777.17,37272.0,1377.97,8.0,8.0,8.0,16.0,32736.0,1678 1806 1806 2218 1678 1806 1806 2218
fir_sr_asym,1,float,float,float,117,0,0,0,2112,4,1,1,2,3,1,1,1,1,1,0,0,1,1,1,2734.0,713.0,505.6,2734.4,713.51,2960.0,3786.0,706.63,45.0,36.0,36.0,118.0,137292.0,3186 3762 3762 3874 3186 3762 3762 3874 3202 4272 3762 3874 3186 3762 3762 3874 3182 3762 3762 3874 3206 4272 3762 3874 3182 3762 3762 3874 3202 3762 3762 3874 3206 4272 3762 3874
fir_sr_asym,1,cint32,cint32,cint32,223,0,0,0,12,2,0,0,2,1,0,1,1,1,1,0,0,1,1,1,4480.0,16.0,16854.4,4480.0,16.21,740.08,875.0,17.14,10.0,2.0,2.0,4.0,22934.0,5706 5622
fir_sr_asym,1,float,float,float,336,0,0,0,7552,10,1,0,2,2,1,1,1,1,1,0,0,1,1,1,2676.0,443.0,520.0,2675.09,442.65,17045.48,21350.0,442.23,40.0,40.0,40.0,138.0,211848.0,3520 4118 3504 3604 3076 4118 3520 4150 3520 4118 3520 4118 3504 3604 3150 4332 3520 4150 3520 4118 3520 4118 3504 3604 3076 3792 3520 4134 3520 4118 3520 4118 3504 3604 3150 4332 3520 4150 3520 4118
fir_sr_asym,2,int32,int32,int32,68,0,0,0,96,3,0,1,1,2,0,1,1,1,1,0,0,1,1,1,1352.0,395.0,544.0,1350.93,393.26,244.0,326.0,375.0,33.0,12.0,12.0,27.0,46914.0,1616 1664 1936 1584 1664 2112 1744 1664 1936 1584 1664 2112
fir_sr_asym,1,cint32,cint32,int16,8,0,0,0,224,2,0,0,1,4,0,1,1,1,1,0,0,1,1,1,653.0,1154.0,395.2,650.97,1158.31,193.33,252.0,1400.0,88.0,32.0,32.0,64.0,106288.0,1542 1750 1542 1750 1542 1750 1662 1766 1542 1750 1542 1750 1542 1750 1662 1766 1542 1750 1542 1750 1542 1750 1662 1766 1542 1750 1542 1750 1542 1750 1662 1766
fir_sr_asym,1,cint16,cint16,int16,494,0,0,0,2496,2,1,1,2,13,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,int32,54,0,0,0,19008,3,1,1,2,9,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int32,int32,int32,33,0,0,0,61600,8,1,1,2,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int16,int16,int32,29,0,0,0,3648,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,3848.0,209.0,460.8,3848.0,209.02,17454.05,21793.0,209.24,4.0,1.0,1.0,4.0,3497.0,4300
fir_sr_asym,1,cfloat,cfloat,float,1187,0,0,0,4,5,0,0,1,1,0,1,1,1,1,0,0,1,1,1,32523.0,1.0,35648.0,32524.0,1.54,2591.46,3203.0,1.56,24.0,5.0,5.0,10.0,125762.0,5880 5420 5354 5394 5406
fir_sr_asym,2,int16,int16,int32,24,0,0,0,3144,2,0,0,1,3,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,float,float,float,75,0,0,0,9280,9,0,1,1,5,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,int32,80,0,0,0,256,9,1,1,2,8,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int32,int32,int32,81,0,0,0,10416,1,0,1,1,3,0,1,1,1,1,0,0,1,1,1,72377.0,425.0,26299.2,72500.45,424.82,24533.16,30613.0,425.4,58.0,9.0,9.0,34.0,369174.0,4006 4062 3614 3462 4028 4062 4062 3486 4046
fir_sr_asym,1,cint16,cint16,int16,24,0,0,0,5504,10,1,1,2,4,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int32,int32,int32,154,0,0,0,12544,6,1,1,2,7,1,1,1,1,1,0,0,1,1,1,1333.0,6809.0,483.2,1371.6,6993.99,1800.0,2316.0,6793.76,282.0,294.0,294.0,339.0,1069789.0,2846 1954 2830 1938 2846 1954 1954 2268 2622 2270 2622 2270 2622 2622 2062 2606 2062 2590 2046 2590 2590 2606 2062 2606 2062 2590 2062 2046 2622 2270 2622 2270 2622 2270 2270 2510 2526 2510 2526 2510 2526 2510 2526 2510 2510 2510 2526 2510 2510 2270 2622 2270 2622 2270 2622 2622 2062 2606 2046 2590 2062 2590 2606 2606 2062 2590 2062 2590 2046 2062 2622 2270 2622 2270 2622 2270 2270 2622 2270 2622 2270 2622 2270 2268 2510 2526 2510 2526 2510 2510 2526 2526 2510 2526 2510 2526 2510 2510 2270 2622 2270 2622 2268 2622 2622 2062 2606 2062 2590 2062 2606 2606 2606 2062 2590 2062 2590 2062 2062 2622 2270 2622 2268 2622 2270 2270 2510 2526 2510 2526 2510 2526 2526 2526 2510 2526 2510 2526 2510 2510 2270 2622 2268 2622 2270 2622 2622 2062 2606 2062 2590 2062 2606 2606 2510 2526 2510 2526 2510 2526 2526 2606 2062 2590 2062 2590 2062 2062 2622 2270 2622 2270 2622 2270 2270 2510 2526 2510 2526 2510 2526 2526 2526 2510 2526 2510 2526 2510 2510 2270 2622 2270 2622 2270 2622 2622 2062 2606 2062 2590 2062 2606 2606 2606 2062 2590 2046 2590 2062 2062 2622 2268 2622 2270 2622 2270 2270 2510 2526 2510 2510 2510 2526 2526 2510 2510 2526 2510 2526 2510 2510 2526 2510 2526 2510 2526 2510 2510 2270 2622 2270 2622 2270 2622 2622 1938 2830 1954 2846 1954 2830 2830 2270 2622 2270 2622 2270 2622 2622 2062 2590 2062 2590 2062 2590 2590 2606 2046 2606 2062 2606 2062 2062 2622 2270 2622 2270 2622 2268 2270 2510 2510 2510 2526 2510 2526 2526 2526 2510 2526 2510 2510 2510 2510
fir_sr_asym,2,cint16,cint16,int32,500,0,0,0,320,1,0,1,1,5,0,1,1,1,1,0,0,1,1,1,4807.0,299.0,2022.4,4808.39,299.85,1068.26,1433.0,289.64,97.0,25.0,25.0,67.0,191295.0,3632 3632 3712 3792 3632 3632 3568 3648 3792 3568 3568 3632 3648 3792 3632 3568 3632 3696 3840 3632 3632 3632 3648 3792 3696
fir_sr_asym,1,cint16,cint16,int16,12,0,0,0,9344,8,1,1,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int32,33,0,0,0,11264,5,0,1,1,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int16,int16,int32,66,0,0,0,64512,1,0,0,1,3,1,1,1,1,1,0,0,1,1,1,981.0,1930.0,310.39,981.54,1930.15,33378.45,41783.0,1930.57,9.0,9.0,9.0,24.0,31008.0,2544 2160 2128 2544 2160 2128 2544 2160 2128
fir_sr_asym,1,int32,int32,int16,12,0,0,0,1536,6,1,0,2,4,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,cint32,18,0,0,0,32,1,1,1,2,2,1,1,1,1,1,0,0,1,1,1,3716.0,117.0,180.8,3715.2,116.95,273.6,324.0,123.45,10.0,4.0,4.0,8.0,17478.0,2864 2640 2864 2640
fir_sr_asym,22,int32,int32,int16,783,0,0,0,16,4,0,0,1,1,0,1,1,1,1,0,0,1,1,1,38947.0,4.0,16929.59,38947.19,4.81,3326.4,4134.0,4.83,11.0,4.0,4.0,6.0,40674.0,7222 7160 7112 7168
fir_sr_asym,2,cint16,cint16,int16,128,0,0,0,400,3,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,int32,int32,int32,590,0,0,0,6640,3,0,1,1,10,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int32,int32,int16,717,0,0,0,192,6,0,0,2,1,0,1,1,1,1,0,0,1,1,1,5409.0,110.0,12697.6,5410.33,110.24,1741.6,2159.0,111.16,16.0,6.0,6.0,7.0,61978.0,4028 3756 3756 3756 3764 3988
fir_sr_asym,22,int32,int32,int16,1837,0,0,0,176,1,0,0,1,11,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,float,float,float,1111,0,0,0,3080,3,0,0,1,11,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,int32,25,0,0,0,480,4,1,0,2,5,1,1,1,1,1,0,0,1,1,1,853.0,2461.0,387.2,852.26,2469.85,194.4,281.0,2173.91,100.0,100.0,100.0,261.0,312960.0,1534 1534 1534 1534 1534 1862 1622 1534 1534 1534 1534 1534 1534 1862 1622 1534 1534 1534 1534 1534 1534 1622 1622 1534 1534 1534 1534 1534 1642 1572 1572 1572 1572 1534 1534 1534 1534 1534 1534 1534 1534 1534 1622 1622 1862 1534 1534 1534 1534 1534 1534 1534 1534 1534 1622 1622 1862 1534 1534 1534 1534 1534 1534 1534 1534 1534 1622 1862 1862 1534 1534 1534 1534 1534 1534 1534 1534 1534 1862 1862 1862 1534 1534 1534 1534 1534 1534 1642 1642 1642 1572 1642 1534 1534 1534 1534 1534 1862 1622 1534
fir_sr_asym,1,cint16,cint16,cint32,8,0,0,0,3136,1,0,0,1,8,0,1,1,1,1,0,0,1,1,1,3612.0,2292.0,1736.0,3699.88,2377.29,1344.66,1638.0,2451.53,192.0,64.0,64.0,90.0,489568.0,1566 1724 1566 1562 1590 1562 1562 1590 1562 1562 1590 1562 1562 1590 1562 1562 1562 1562 1562 1562 1590 1724 1566 1724 1566 1740 1566 1566 1724 1562 1562 1590 1562 1590 1590 1562 1590 1562 1590 1590 1562 1590 1562 1590 1590 1562 1590 1562 1562 1590 1562 1590 1590 1562 1590 1562 1590 1590 1562 1724 1566 1724 1724 1566
fir_sr_asym,2,cint16,cint16,cint16,59,0,0,0,21216,3,0,0,1,1,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,cfloat,4,0,0,0,2016,2,0,1,1,2,0,1,1,1,1,0,0,1,1,1,3334.0,1242.0,3267.2,3334.4,1242.6,1622.4,2145.0,2614.1,30.0,8.0,8.0,15.0,163732.0,3692 2026 2440 2324 3692 2026 2440 2340
fir_sr_asym,22,int16,int16,int32,78,0,0,0,4416,2,0,0,1,3,1,1,1,1,1,0,0,1,1,1,2790.0,1077.0,744.0,2724.0,1074.54,4097.6,5166.0,1079.81,18.0,18.0,18.0,60.0,63210.0,2964 2264 2964 3040 2886 3040 2964 2296 3008 3040 2886 3040 3008 2296 3008 3002 2886 3040
fir_sr_asym,1,cfloat,cfloat,cfloat,116,0,0,0,11136,6,1,1,2,2,1,1,1,1,1,0,0,1,1,1,9917.0,171.0,1152.0,9887.68,171.65,64872.8,80607.0,172.68,30.0,24.0,24.0,48.0,129668.0,4940 5280 4656 4320 4608 3888 4336 5280 4656 4320 4608 3932 4940 5280 4656 4320 4608 3888 4336 5264 4656 4320 4608 3932
fir_sr_asym,1,cint32,cint32,cint16,146,0,0,0,4416,10,1,1,2,2,1,1,1,1,1,0,0,1,1,1,1019.0,824.0,624.0,1023.31,824.72,5356.0,6767.0,815.96,46.0,40.0,40.0,142.0,145450.0,3060 3236 3026 3058 2692 3028 3268 3028 3140 2916 3060 3236 3012 3060 2654 3152 3268 3028 3140 2916 3060 3236 3012 3060 2692 3028 3268 3028 3140 3220 3060 3220 3026 2992 2654 3168 3268 3028 3140 2916
fir_sr_asym,22,cint32,cint32,int16,63,0,0,0,2172,10,0,0,1,3,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int16,249,0,0,0,352,1,0,0,2,1,0,1,1,1,1,0,0,1,1,1,6881.0,152.0,10235.2,6881.6,152.09,2314.4,2803.0,156.97,7.0,1.0,1.0,2.0,9219.0,6042
fir_sr_asym,22,float,float,float,254,0,0,0,1552,6,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,float,1651,0,0,0,104,3,0,0,1,13,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,2,int32,int32,int32,15,0,0,0,768,3,0,1,1,1,1,1,1,1,1,0,0,1,1,1,636.0,398.0,201.6,636.79,398.67,1926.4,2418.0,397.02,6.0,3.0,3.0,20.0,9216.0,2304 1616 2112
fir_sr_asym,1,int16,int16,int32,1924,0,0,0,18688,9,0,0,1,4,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,cint32,374,0,0,0,2880,10,1,1,2,2,1,1,1,1,1,0,0,1,1,1,4743.0,353.0,1097.59,4742.39,353.01,8158.4,10331.0,348.7,46.0,40.0,40.0,123.0,297162.0,7058 6466 7138 6562 5250 7138 6450 5602 6866 5890 7058 6466 7138 6562 5692 7090 6450 5602 6866 5890 7058 6466 7138 6562 5250 7074 6450 5602 6690 5890 7058 6466 7138 6562 5692 7010 6450 5602 6866 5890
fir_sr_asym,1,cint16,cint16,int32,187,0,0,0,4928,1,1,0,2,11,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,22,cint32,cint32,int32,1190,0,0,0,16,10,0,0,1,2,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cfloat,cfloat,float,4,0,0,0,44,1,0,0,2,1,0,1,1,1,1,0,0,1,1,1,463.0,289.0,244.8,460.8,290.91,151.2,115.0,478.26,7.0,1.0,1.0,2.0,5450.0,1842
fir_sr_asym,22,float,float,float,51,0,0,0,1344,6,0,1,1,1,1,1,1,1,1,0,0,1,1,1,26600.0,15.0,844.8,26621.71,15.62,86046.05,107535.0,15.62,9.0,6.0,6.0,29.0,21833.0,4786 3582 3422 3358 3118 3274
fir_sr_asym,1,cint32,cint32,cint32,1896,0,0,0,1232,4,0,0,1,4,0,1,1,1,1,0,0,1,1,1,32860.0,77.0,107848.0,32696.45,77.47,15883.2,19927.0,77.52,260.0,64.0,64.0,135.0,1940688.0,5642 5622 5650 5698 5890 5890 5610 5578 5642 5622 5650 5698 5890 5890 5578 5578 5622 5622 5698 5698 5890 5890 5578 5578 5622 5622 5698 5698 5858 5858 5858 5858 5698 5698 5622 5622 5578 5578 5890 5890 5650 5698 5642 5622 5610 5578 5890 5890 5650 5698 5642 5622 5610 5578 5890 5890 5650 5650 5642 5642 5626 5626 5626 5626
fir_sr_asym,2,cint32,cint32,int16,48,0,0,0,1056,3,0,1,1,3,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,int16,365,0,0,0,160,2,0,0,2,1,0,1,1,1,1,0,0,1,1,1,9639.0,49.0,11348.8,9638.4,49.05,3261.6,4027.0,49.66,9.0,2.0,2.0,4.0,26358.0,5052 5028
fir_sr_asym,22,float,float,float,1729,0,0,0,15400,6,0,0,1,7,0,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint32,cint32,cint16,612,0,0,0,712,9,0,0,1,2,0,1,1,1,1,0,0,1,1,1,9700.0,222.0,18988.8,9696.36,222.5,3197.86,4013.0,221.88,80.0,36.0,36.0,61.0,469004.0,2942 2934 2942 2934 2942 3222 2902 2918 2934 2918 2934 2918 2934 2918 3190 3190 2918 2934 2918 2934 2918 2934 2918 2902 3222 2918 2934 2918 2934 2918 2934 2918 2986 2986 2942 2934
fir_sr_asym,1,cfloat,cfloat,cfloat,37,0,0,0,2272,9,1,1,2,1,1,1,1,1,1,0,0,1,1,1,3872.0,144.0,753.6,3872.45,144.49,15726.85,19505.0,145.6,12.0,9.0,9.0,14.0,41816.0,4932 3036 3132 3260 2892 3020 2972 3068 2572
fir_sr_asym,22,int16,int16,int32,50,0,0,0,576,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2471.0,345.0,176.0,2470.4,345.65,1666.46,2077.0,346.65,3.0,3.0,3.0,20.0,10857.0,2568 5146 4456
fir_sr_asym,1,float,float,float,432,0,0,0,17664,10,1,1,2,2,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,int16,int16,int32,15,0,0,0,2240,9,0,1,1,5,1,1,1,1,1,0,0,default,default,default,,,,,,,,,,,,,,
fir_sr_asym,1,cint16,cint16,cint16,9,0,0,0,2304,1,1,1,2,3,1,1,1,1,1,0,0,1,1,1,293.0,5647.0,96.0,293.02,5637.6,408.8,508.0,5680.47,18.0,9.0,9.0,18.0,27564.0,2078 2030 1950 2078 2030 1950 2078 2030 1950
